# Model: wabs(mekal) for r2500-50 spectra; Fit Range = 0.7 - 7.0; Count Rates = 0.7 - 7.0 keV
# Nh frozen = yes; Fe frozen = no; Confidence Levels = 2.71; Systematic error = 0.00
# Cluster                  ObsID  AddTx    Eta  nh20   nlo   nhi    Tx   Tlo   Thi    Fe  Felo  Fehi       Norm     Normlo     Normhi T/TBF    lo    hi  N/NBF     lo     hi       z     Cr   Junk  chisq    dof
RX_J1532.9+3021             1649    2.0    0.3  2.21  0.00  0.00  2.81  2.60  3.03  0.69  0.48  0.94   2.83e-03   2.55e-03   3.14e-03  0.47  0.42  0.52  0.557  0.499  0.622  0.3450  0.362      0   0.96     89
RX_J1532.9+3021             1649    3.0    0.3  2.21  0.00  0.00  3.42  3.17  3.69  0.62  0.42  0.85   2.77e-03   2.54e-03   3.01e-03  0.57  0.51  0.63  0.545  0.495  0.596  0.3450  0.349      0   0.83     91
RX_J1532.9+3021             1649    0.5    0.2  2.21  0.00  0.00  3.79  3.43  4.20  0.66  0.43  0.93   2.24e-03   2.05e-03   2.44e-03  0.63  0.56  0.71  0.441  0.400  0.483  0.3450  0.299      0   1.59     82
RX_J1532.9+3021             1649   0.75    0.2  2.21  0.00  0.00  2.84  2.55  3.14  0.57  0.37  0.80   2.21e-03   1.99e-03   2.45e-03  0.47  0.41  0.53  0.434  0.389  0.485  0.3450  0.284      0   2.56     75
RX_J1532.9+3021             1649    1.0    0.2  2.21  0.00  0.00  2.79  2.54  3.07  0.50  0.33  0.71   2.73e-03   2.47e-03   3.02e-03  0.46  0.41  0.52  0.536  0.483  0.597  0.3450  0.333      0   2.24     80
RX_J1532.9+3021             1649    2.0    0.2  2.21  0.00  0.00  3.35  3.09  3.65  0.65  0.47  0.92   2.92e-03   2.65e-03   3.16e-03  0.55  0.50  0.62  0.575  0.518  0.626  0.3450  0.378      0   1.31     95
RX_J1532.9+3021             1649    3.0    0.2  2.21  0.00  0.00  4.50  4.14  4.92  0.68  0.46  0.94   2.79e-03   2.59e-03   3.00e-03  0.75  0.67  0.83  0.550  0.506  0.594  0.3450  0.370      0   0.92     97
RX_J1532.9+3021             1649    0.5   0.15  2.21  0.00  0.00  4.90  4.34  5.61  0.70  0.45  0.99   2.16e-03   2.00e-03   2.33e-03  0.81  0.71  0.94  0.426  0.390  0.462  0.3450  0.296      0   1.36     80
RX_J1532.9+3021             1649   0.75   0.15  2.21  0.00  0.00  3.85  3.45  4.32  0.55  0.33  0.81   2.22e-03   2.03e-03   2.41e-03  0.64  0.56  0.73  0.436  0.396  0.477  0.3450  0.286      0   1.68     77
RX_J1532.9+3021             1649    1.0   0.15  2.21  0.00  0.00  3.20  2.90  3.52  0.63  0.42  0.89   2.46e-03   2.22e-03   2.70e-03  0.53  0.47  0.59  0.483  0.435  0.535  0.3450  0.323      0   2.18     82
RX_J1532.9+3021             1649    2.0   0.15  2.21  0.00  0.00  3.83  3.51  4.19  0.60  0.40  0.82   2.83e-03   2.62e-03   3.04e-03  0.63  0.57  0.71  0.556  0.511  0.603  0.3450  0.360      0   0.96     95
RX_J1532.9+3021             1649    3.0   0.15  2.21  0.00  0.00  4.55  4.12  5.08  0.32  0.15  0.51   2.94e-03   2.76e-03   3.14e-03  0.76  0.67  0.86  0.579  0.538  0.623  0.3450  0.355      0   1.13     94
RX_J1532.9+3021             1649    0.5    0.1  2.21  0.00  0.00  4.81  4.29  5.46  0.54  0.33  0.78   2.54e-03   2.37e-03   2.71e-03  0.80  0.70  0.92  0.500  0.462  0.538  0.3450  0.329      0   1.08     91
RX_J1532.9+3021             1649   0.75    0.1  2.21  0.00  0.00  4.17  3.75  4.68  0.38  0.18  0.59   2.57e-03   2.39e-03   2.78e-03  0.69  0.61  0.79  0.507  0.467  0.550  0.3450  0.315      0   1.41     86
RX_J1532.9+3021             1649    1.0    0.1  2.21  0.00  0.00  3.73  3.39  4.11  0.55  0.35  0.78   2.58e-03   2.37e-03   2.79e-03  0.62  0.55  0.70  0.508  0.463  0.553  0.3450  0.328      0   1.51     84
RX_J1532.9+3021             1649    2.0    0.1  2.21  0.00  0.00  4.69  4.26  5.19  0.46  0.28  0.67   2.97e-03   2.78e-03   3.15e-03  0.78  0.69  0.88  0.584  0.541  0.626  0.3450  0.370      0   0.86     96
RX_J1532.9+3021             1649    3.0    0.1  2.21  0.00  0.00  4.88  4.45  5.38  0.52  0.32  0.73   3.03e-03   2.84e-03   3.22e-03  0.81  0.72  0.91  0.597  0.554  0.639  0.3450  0.387      0   0.85    101
RX_J1532.9+3021             1649    0.5   0.05  2.21  0.00  0.00  5.99  5.28  6.91  0.43  0.22  0.65   2.63e-03   2.47e-03   2.78e-03  0.99  0.86  1.16  0.517  0.481  0.552  0.3450  0.336      0   1.12     92
RX_J1532.9+3021             1649   0.75   0.05  2.21  0.00  0.00  5.02  4.50  5.65  0.62  0.41  0.87   2.69e-03   2.51e-03   2.87e-03  0.83  0.73  0.95  0.529  0.490  0.570  0.3450  0.355      0   0.97     95
RX_J1532.9+3021             1649    1.0   0.05  2.21  0.00  0.00  4.83  4.39  5.34  0.65  0.41  0.88   2.73e-03   2.56e-03   2.94e-03  0.80  0.71  0.90  0.538  0.499  0.583  0.3450  0.363      0   1.06     97
RX_J1532.9+3021             1649    2.0   0.05  2.21  0.00  0.00  4.84  4.38  5.40  0.51  0.32  0.73   2.85e-03   2.68e-03   3.04e-03  0.80  0.71  0.91  0.562  0.521  0.603  0.3450  0.368      0   1.20     96
RX_J1532.9+3021             1649    3.0   0.05  2.21  0.00  0.00  5.45  4.91  6.10  0.48  0.28  0.70   2.84e-03   2.67e-03   3.01e-03  0.90  0.80  1.03  0.560  0.521  0.599  0.3450  0.363      0   0.97     97
RX_J1532.9+3021             1665    0.5    0.4  2.21  0.00  0.00  4.45  4.10  4.85  0.60  0.44  0.78   4.51e-03   4.27e-03   4.75e-03  0.74  0.66  0.82  0.887  0.831  0.944  0.3450  0.406      0   1.32    117
RX_J1532.9+3021             1665   0.75    0.4  2.21  0.00  0.00  3.31  3.12  3.55  0.86  0.67  1.08   4.34e-03   4.03e-03   4.66e-03  0.55  0.50  0.60  0.855  0.786  0.925  0.3450  0.406      0   1.55    113
RX_J1532.9+3021             1665    1.0    0.4  2.21  0.00  0.00  3.24  3.05  3.48  0.94  0.71  1.18   3.84e-03   3.53e-03   4.17e-03  0.54  0.49  0.59  0.756  0.690  0.826  0.3450  0.372      0   2.15    104
RX_J1532.9+3021             1665    2.0    0.4  2.21  0.00  0.00  3.17  2.98  3.38  0.48  0.35  0.64   5.05e-03   4.73e-03   5.37e-03  0.53  0.48  0.58  0.994  0.922  1.066  0.3450  0.401      0   1.02    114
RX_J1532.9+3021             1665    3.0    0.4  2.21  0.00  0.00  4.33  4.03  4.68  0.43  0.29  0.58   4.94e-03   4.68e-03   5.19e-03  0.72  0.65  0.79  0.972  0.911  1.032  0.3450  0.411      0   0.86    117
RX_J1532.9+3021             1665    0.5    0.3  2.21  0.00  0.00  4.69  4.34  5.10  0.77  0.59  0.98   4.26e-03   4.01e-03   4.50e-03  0.78  0.70  0.86  0.838  0.782  0.894  0.3450  0.400      0   0.95    118
RX_J1532.9+3021             1665   0.75    0.3  2.21  0.00  0.00  4.29  3.95  4.68  0.61  0.44  0.80   4.26e-03   4.02e-03   4.50e-03  0.71  0.64  0.79  0.839  0.783  0.894  0.3450  0.386      0   1.67    113
RX_J1532.9+3021             1665    1.0    0.3  2.21  0.00  0.00  3.78  3.51  4.09  0.69  0.52  0.88   4.50e-03   4.23e-03   4.78e-03  0.63  0.57  0.69  0.886  0.825  0.949  0.3450  0.409      0   1.80    114
RX_J1532.9+3021             1665    2.0    0.3  2.21  0.00  0.00  4.05  3.77  4.38  0.49  0.35  0.64   4.95e-03   4.71e-03   5.23e-03  0.67  0.61  0.74  0.975  0.917  1.040  0.3450  0.418      0   1.11    117
RX_J1532.9+3021             1665    3.0    0.3  2.21  0.00  0.00  4.01  3.74  4.33  0.42  0.28  0.56   5.02e-03   4.76e-03   5.29e-03  0.67  0.60  0.74  0.988  0.926  1.052  0.3450  0.413      0   0.93    117
RX_J1532.9+3021             1665    0.5    0.2  2.21  0.00  0.00  5.17  4.73  5.68  0.41  0.27  0.56   4.58e-03   4.36e-03   4.80e-03  0.86  0.77  0.96  0.901  0.848  0.954  0.3450  0.399      0   1.05    118
RX_J1532.9+3021             1665   0.75    0.2  2.21  0.00  0.00  4.75  4.35  5.21  0.43  0.29  0.59   4.72e-03   4.49e-03   4.96e-03  0.79  0.71  0.88  0.930  0.873  0.987  0.3450  0.411      0   1.36    119
RX_J1532.9+3021             1665    1.0    0.2  2.21  0.00  0.00  4.46  4.10  4.88  0.55  0.39  0.72   4.61e-03   4.36e-03   4.85e-03  0.74  0.66  0.83  0.907  0.849  0.965  0.3450  0.411      0   1.50    118
RX_J1532.9+3021             1665    2.0    0.2  2.21  0.00  0.00  4.63  4.27  5.05  0.39  0.26  0.53   5.09e-03   4.86e-03   5.33e-03  0.77  0.69  0.86  1.002  0.944  1.062  0.3450  0.429      0   1.03    121
RX_J1532.9+3021             1665    3.0    0.2  2.21  0.00  0.00  5.02  4.62  5.47  0.45  0.31  0.60   4.96e-03   4.74e-03   5.19e-03  0.83  0.75  0.93  0.976  0.920  1.033  0.3450  0.435      0   1.24    123
RX_J1532.9+3021             1665    0.5   0.15  2.21  0.00  0.00  5.86  5.39  6.42  0.64  0.46  0.84   4.42e-03   4.20e-03   4.64e-03  0.97  0.87  1.09  0.870  0.816  0.924  0.3450  0.411      0   0.93    123
RX_J1532.9+3021             1665   0.75   0.15  2.21  0.00  0.00  5.07  4.64  5.58  0.45  0.30  0.61   4.47e-03   4.25e-03   4.69e-03  0.84  0.75  0.94  0.879  0.826  0.933  0.3450  0.392      0   1.22    119
RX_J1532.9+3021             1665    1.0   0.15  2.21  0.00  0.00  5.07  4.64  5.57  0.47  0.33  0.62   4.76e-03   4.54e-03   4.99e-03  0.84  0.75  0.94  0.937  0.882  0.993  0.3450  0.419      0   1.04    122
RX_J1532.9+3021             1665    2.0   0.15  2.21  0.00  0.00  4.48  4.18  4.84  0.55  0.40  0.71   4.82e-03   4.57e-03   5.08e-03  0.74  0.67  0.82  0.949  0.890  1.010  0.3450  0.420      0   0.79    123
RX_J1532.9+3021             1665    3.0   0.15  2.21  0.00  0.00  4.70  4.34  5.11  0.39  0.26  0.54   4.91e-03   4.68e-03   5.15e-03  0.78  0.70  0.87  0.966  0.909  1.024  0.3450  0.416      0   1.04    118
RX_J1532.9+3021             1665    0.5    0.1  2.21  0.00  0.00  5.64  5.16  6.21  0.45  0.30  0.61   4.82e-03   4.60e-03   5.04e-03  0.94  0.84  1.05  0.948  0.893  1.003  0.3450  0.428      0   0.93    124
RX_J1532.9+3021             1665   0.75    0.1  2.21  0.00  0.00  5.19  4.76  5.69  0.55  0.39  0.72   4.81e-03   4.58e-03   5.04e-03  0.86  0.77  0.96  0.947  0.890  1.003  0.3450  0.432      0   1.01    121
RX_J1532.9+3021             1665    1.0    0.1  2.21  0.00  0.00  4.70  4.36  5.09  0.55  0.40  0.71   4.95e-03   4.70e-03   5.20e-03  0.78  0.70  0.86  0.974  0.914  1.035  0.3450  0.436      0   0.86    125
RX_J1532.9+3021             1665    2.0    0.1  2.21  0.00  0.00  5.31  4.88  5.81  0.41  0.26  0.56   5.02e-03   4.79e-03   5.25e-03  0.88  0.79  0.98  0.988  0.931  1.045  0.3450  0.433      0   0.88    123
RX_J1532.9+3021             1665    3.0    0.1  2.21  0.00  0.00  5.20  4.79  5.68  0.38  0.25  0.52   5.13e-03   4.91e-03   5.35e-03  0.86  0.77  0.96  1.009  0.953  1.066  0.3450  0.441      0   0.97    123
RX_J1532.9+3021             1665    0.5   0.05  2.21  0.00  0.00  5.68  5.22  6.33  0.42  0.27  0.57   4.64e-03   4.42e-03   4.85e-03  0.94  0.85  1.07  0.913  0.860  0.966  0.3450  0.405      0   0.72    118
RX_J1532.9+3021             1665   0.75   0.05  2.21  0.00  0.00  5.45  4.99  5.99  0.68  0.50  0.87   4.42e-03   4.19e-03   4.64e-03  0.90  0.81  1.01  0.870  0.816  0.923  0.3450  0.412      0   0.97    119
RX_J1532.9+3021             1665    1.0   0.05  2.21  0.00  0.00  5.62  5.14  6.18  0.33  0.20  0.47   5.06e-03   4.85e-03   5.29e-03  0.93  0.83  1.05  0.997  0.941  1.053  0.3450  0.437      0   0.94    127
RX_J1532.9+3021             1665    2.0   0.05  2.21  0.00  0.00  5.41  4.97  5.92  0.49  0.34  0.64   4.93e-03   4.71e-03   5.16e-03  0.90  0.81  1.00  0.971  0.915  1.028  0.3450  0.439      0   0.83    128
RX_J1532.9+3021             1665    3.0   0.05  2.21  0.00  0.00  5.54  5.11  6.06  0.44  0.29  0.60   4.95e-03   4.73e-03   5.17e-03  0.92  0.83  1.03  0.975  0.919  1.030  0.3450  0.435      0   0.72    127
RX_J1716.9+6708              548    0.5    0.4  3.71  0.00  0.00  5.21  4.34  6.40  0.77  0.42  1.22   4.35e-04   3.90e-04   4.82e-04  0.91  0.68  1.23  0.905  0.775  1.043  0.8100  0.025      0   0.89     51
RX_J1716.9+6708              548   0.75    0.4  3.71  0.00  0.00  5.24  4.31  6.46  0.55  0.23  0.93   4.30e-04   3.88e-04   4.76e-04  0.92  0.68  1.24  0.894  0.769  1.029  0.8100  0.024      0   0.94     48
RX_J1716.9+6708              548    1.0    0.4  3.71  0.00  0.00  4.71  3.81  5.94  0.69  0.33  1.17   4.17e-04   3.73e-04   4.68e-04  0.82  0.61  1.13  0.867  0.741  1.008  0.8100  0.023      0   0.74     47
RX_J1716.9+6708              548    2.0    0.4  3.71  0.00  0.00  4.18  3.52  5.06  0.70  0.34  1.18   4.64e-04   4.11e-04   5.17e-04  0.73  0.55  0.98  0.964  0.819  1.117  0.8100  0.025      0   1.02     50
RX_J1716.9+6708              548    3.0    0.4  3.71  0.00  0.00  3.71  3.11  4.54  0.86  0.44  1.53   4.57e-04   3.78e-04   5.12e-04  0.65  0.49  0.87  0.950  0.760  1.104  0.8100  0.024      0   1.54     48
RX_J1716.9+6708              548    0.5    0.3  3.71  0.00  0.00  6.28  5.04  8.17  0.34  0.00  0.71   4.46e-04   4.08e-04   4.92e-04  1.10  0.80  1.53  0.927  0.806  1.065  0.8100  0.025      0   0.77     50
RX_J1716.9+6708              548   0.75    0.3  3.71  0.00  0.00  5.69  4.66  7.06  0.68  0.34  1.09   4.31e-04   3.87e-04   4.76e-04  1.00  0.74  1.35  0.895  0.769  1.031  0.8100  0.024      0   0.95     50
RX_J1716.9+6708              548    1.0    0.3  3.71  0.00  0.00  4.03  3.42  4.85  0.85  0.42  1.45   4.29e-04   3.71e-04   4.88e-04  0.71  0.54  0.94  0.891  0.742  1.048  0.8100  0.024      0   0.90     48
RX_J1716.9+6708              548    2.0    0.3  3.71  0.00  0.00  3.95  3.37  4.72  1.16  0.64  1.93   4.01e-04   3.33e-04   4.57e-04  0.69  0.53  0.91  0.833  0.669  0.981  0.8100  0.023      0   1.09     47
RX_J1716.9+6708              548    3.0    0.3  3.71  0.00  0.00  4.29  3.64  5.15  0.65  0.31  1.08   4.81e-04   4.26e-04   5.34e-04  0.75  0.57  1.00  1.001  0.849  1.155  0.8100  0.025      0   0.85     50
RX_J1716.9+6708              548    0.5    0.2  3.71  0.00  0.00  6.01  4.93  7.55  0.66  0.31  1.07   4.31e-04   3.87e-04   4.71e-04  1.05  0.78  1.44  0.897  0.768  1.023  0.8100  0.025      0   0.81     49
RX_J1716.9+6708              548   0.75    0.2  3.71  0.00  0.00  5.31  4.28  6.71  0.55  0.24  0.92   4.13e-04   3.72e-04   4.62e-04  0.93  0.68  1.27  0.858  0.738  0.997  0.8100  0.023      0   0.98     48
RX_J1716.9+6708              548    1.0    0.2  3.71  0.00  0.00  5.55  4.43  7.02  0.48  0.17  0.85   4.20e-04   3.74e-04   4.63e-04  0.97  0.71  1.33  0.874  0.744  1.003  0.8100  0.023      0   1.16     46
RX_J1716.9+6708              548    2.0    0.2  3.71  0.00  0.00  5.27  4.19  6.78  0.65  0.29  1.09   4.40e-04   3.89e-04   4.79e-04  0.92  0.67  1.28  0.915  0.775  1.043  0.8100  0.025      0   1.10     50
RX_J1716.9+6708              548    3.0    0.2  3.71  0.00  0.00  4.13  3.52  4.97  1.75  1.09  2.88   3.63e-04   2.91e-04   4.21e-04  0.72  0.55  0.96  0.755  0.586  0.901  0.8100  0.025      0   0.67     50
RX_J1716.9+6708              548    0.5   0.15  3.71  0.00  0.00  4.95  4.07  6.09  0.42  0.13  0.76   4.58e-04   4.11e-04   5.03e-04  0.87  0.64  1.17  0.953  0.816  1.091  0.8100  0.024      0   0.71     49
RX_J1716.9+6708              548   0.75   0.15  3.71  0.00  0.00  6.37  5.19  8.00  0.90  0.52  1.37   3.99e-04   3.60e-04   4.43e-04  1.11  0.82  1.52  0.829  0.714  0.958  0.8100  0.025      0   0.71     50
RX_J1716.9+6708              548    1.0   0.15  3.71  0.00  0.00  5.41  4.50  6.59  0.85  0.48  1.34   4.13e-04   3.69e-04   4.60e-04  0.95  0.71  1.27  0.859  0.733  0.993  0.8100  0.024      0   0.99     48
RX_J1716.9+6708              548    2.0   0.15  3.71  0.00  0.00  5.45  4.50  6.66  0.76  0.41  1.18   4.28e-04   3.85e-04   4.73e-04  0.95  0.71  1.28  0.890  0.764  1.024  0.8100  0.025      0   0.77     50
RX_J1716.9+6708              548    3.0   0.15  3.71  0.00  0.00  4.61  3.78  5.73  0.27  0.00  0.62   5.00e-04   4.53e-04   5.53e-04  0.81  0.60  1.09  1.039  0.897  1.197  0.8100  0.024      0   0.60     49
RX_J1716.9+6708              548    0.5    0.1  3.71  0.00  0.00  5.35  4.48  6.54  0.85  0.44  1.36   4.37e-04   3.86e-04   4.80e-04  0.94  0.71  1.26  0.908  0.769  1.042  0.8100  0.026      0   0.80     52
RX_J1716.9+6708              548   0.75    0.1  3.71  0.00  0.00  5.18  4.38  6.29  0.86  0.49  1.32   4.22e-04   3.76e-04   4.73e-04  0.91  0.69  1.21  0.878  0.748  1.019  0.8100  0.025      0   0.97     49
RX_J1716.9+6708              548    1.0    0.1  3.71  0.00  0.00  5.52  4.52  6.88  0.52  0.21  0.88   4.63e-04   4.23e-04   5.11e-04  0.97  0.72  1.31  0.963  0.835  1.107  0.8100  0.026      0   0.90     51
RX_J1716.9+6708              548    2.0    0.1  3.71  0.00  0.00  4.92  4.11  6.01  0.91  0.52  1.42   4.29e-04   3.81e-04   4.78e-04  0.86  0.65  1.15  0.892  0.758  1.032  0.8100  0.025      0   0.67     50
RX_J1716.9+6708              548    3.0    0.1  3.71  0.00  0.00  5.18  4.38  6.31  1.16  0.70  1.77   4.04e-04   3.52e-04   4.50e-04  0.91  0.69  1.21  0.840  0.704  0.972  0.8100  0.025      0   0.90     49
RX_J1716.9+6708              548    0.5   0.05  3.71  0.00  0.00  6.65  5.17  8.68  0.76  0.38  1.22   3.67e-04   3.31e-04   4.13e-04  1.16  0.83  1.63  0.762  0.655  0.889  0.8100  0.023      0   1.01     48
RX_J1716.9+6708              548   0.75   0.05  3.71  0.00  0.00  5.88  4.86  7.21  0.99  0.60  1.48   4.12e-04   3.66e-04   4.53e-04  1.03  0.77  1.38  0.857  0.728  0.982  0.8100  0.025      0   0.96     50
RX_J1716.9+6708              548    1.0   0.05  3.71  0.00  0.00  4.93  4.14  5.98  0.76  0.40  1.23   4.53e-04   4.04e-04   5.04e-04  0.86  0.65  1.15  0.942  0.803  1.089  0.8100  0.025      0   0.78     51
RX_J1716.9+6708              548    2.0   0.05  3.71  0.00  0.00  5.01  4.31  5.95  1.17  0.75  1.73   4.34e-04   3.86e-04   4.85e-04  0.88  0.67  1.16  0.901  0.767  1.046  0.8100  0.027      0   0.91     51
RX_J1716.9+6708              548    3.0   0.05  3.71  0.00  0.00  5.16  4.17  6.45  0.61  0.28  1.15   4.29e-04   3.85e-04   4.79e-04  0.90  0.66  1.23  0.891  0.764  1.034  0.8100  0.024      0   0.75     48
RX_J1720.1+2638             4361    0.5    0.4  4.02  0.00  0.00  3.75  3.63  3.84  0.44  0.38  0.50   1.03e-02   1.01e-02   1.05e-02  0.59  0.56  0.62  0.911  0.886  0.938  0.1640  1.108      0   4.75    294
RX_J1720.1+2638             4361   0.75    0.4  4.02  0.00  0.00  2.89  2.81  3.01  0.38  0.32  0.45   1.04e-02   1.01e-02   1.08e-02  0.45  0.43  0.48  0.923  0.887  0.956  0.1640  1.079      0   8.29    277
RX_J1720.1+2638             4361    1.0    0.4  4.02  0.00  0.00  2.67  2.58  2.76  0.34  0.29  0.40   1.17e-02   1.13e-02   1.21e-02  0.42  0.40  0.44  1.036  0.997  1.075  0.1640  1.147      0   7.27    279
RX_J1720.1+2638             4361    2.0    0.4  4.02  0.00  0.00  3.45  3.36  3.54  0.40  0.35  0.46   1.12e-02   1.10e-02   1.15e-02  0.54  0.52  0.57  0.995  0.967  1.024  0.1640  1.129      0   1.35    289
RX_J1720.1+2638             4361    3.0    0.4  4.02  0.00  0.00  4.32  4.19  4.46  0.38  0.32  0.43   1.13e-02   1.10e-02   1.15e-02  0.68  0.64  0.72  0.996  0.970  1.022  0.1640  1.164      0   0.97    302
RX_J1720.1+2638             4361    0.5    0.3  4.02  0.00  0.00  4.24  4.10  4.38  0.42  0.37  0.48   1.03e-02   1.00e-02   1.05e-02  0.67  0.63  0.70  0.910  0.883  0.934  0.1640  1.104      0   3.29    305
RX_J1720.1+2638             4361   0.75    0.3  4.02  0.00  0.00  3.44  3.33  3.56  0.34  0.29  0.42   1.04e-02   1.00e-02   1.07e-02  0.54  0.51  0.57  0.919  0.885  0.950  0.1640  1.073      0   5.73    287
RX_J1720.1+2638             4361    1.0    0.3  4.02  0.00  0.00  3.14  3.05  3.24  0.38  0.33  0.44   1.11e-02   1.08e-02   1.14e-02  0.49  0.47  0.52  0.983  0.951  1.015  0.1640  1.132      0   5.31    288
RX_J1720.1+2638             4361    2.0    0.3  4.02  0.00  0.00  3.93  3.82  4.05  0.41  0.36  0.47   1.09e-02   1.07e-02   1.11e-02  0.62  0.59  0.65  0.964  0.937  0.991  0.1640  1.122      0   1.09    296
RX_J1720.1+2638             4361    3.0    0.3  4.02  0.00  0.00  4.47  4.34  4.62  0.35  0.30  0.41   1.10e-02   1.08e-02   1.13e-02  0.70  0.67  0.74  0.977  0.951  1.003  0.1640  1.141      0   0.99    301
RX_J1720.1+2638             4361    0.5    0.2  4.02  0.00  0.00  4.85  4.68  5.04  0.40  0.33  0.47   1.06e-02   1.04e-02   1.09e-02  0.76  0.72  0.81  0.938  0.913  0.966  0.1640  1.145      0   2.45    313
RX_J1720.1+2638             4361   0.75    0.2  4.02  0.00  0.00  4.20  4.06  4.34  0.35  0.29  0.42   1.07e-02   1.04e-02   1.09e-02  0.66  0.62  0.70  0.943  0.913  0.972  0.1640  1.123      0   3.65    304
RX_J1720.1+2638             4361    1.0    0.2  4.02  0.00  0.00  3.81  3.69  3.94  0.37  0.32  0.43   1.08e-02   1.06e-02   1.11e-02  0.60  0.57  0.63  0.958  0.930  0.984  0.1640  1.120      0   3.27    299
RX_J1720.1+2638             4361    2.0    0.2  4.02  0.00  0.00  4.55  4.40  4.70  0.32  0.27  0.38   1.12e-02   1.10e-02   1.14e-02  0.71  0.68  0.75  0.989  0.963  1.015  0.1640  1.149      0   1.07    306
RX_J1720.1+2638             4361    3.0    0.2  4.02  0.00  0.00  4.93  4.77  5.11  0.34  0.28  0.39   1.08e-02   1.06e-02   1.10e-02  0.77  0.73  0.82  0.958  0.935  0.984  0.1640  1.133      0   1.02    308
RX_J1720.1+2638             4361    0.5   0.15  4.02  0.00  0.00  5.26  5.07  5.46  0.39  0.33  0.45   1.06e-02   1.04e-02   1.08e-02  0.83  0.78  0.87  0.937  0.913  0.962  0.1640  1.145      0   1.86    317
RX_J1720.1+2638             4361   0.75   0.15  4.02  0.00  0.00  4.59  4.43  4.77  0.26  0.21  0.32   1.05e-02   1.02e-02   1.07e-02  0.72  0.68  0.76  0.926  0.901  0.951  0.1640  1.083      0   2.74    309
RX_J1720.1+2638             4361    1.0   0.15  4.02  0.00  0.00  4.36  4.21  4.53  0.34  0.28  0.41   1.07e-02   1.04e-02   1.09e-02  0.68  0.65  0.72  0.943  0.917  0.971  0.1640  1.112      0   2.35    302
RX_J1720.1+2638             4361    2.0   0.15  4.02  0.00  0.00  4.87  4.70  5.05  0.26  0.21  0.32   1.07e-02   1.05e-02   1.09e-02  0.76  0.72  0.81  0.949  0.925  0.974  0.1640  1.097      0   1.03    305
RX_J1720.1+2638             4361    3.0   0.15  4.02  0.00  0.00  5.57  5.36  5.80  0.32  0.26  0.38   1.05e-02   1.03e-02   1.07e-02  0.87  0.83  0.93  0.930  0.907  0.954  0.1640  1.113      0   1.01    310
RX_J1720.1+2638             4361    0.5    0.1  4.02  0.00  0.00  5.30  5.11  5.51  0.36  0.29  0.42   1.03e-02   1.01e-02   1.05e-02  0.83  0.79  0.88  0.913  0.889  0.937  0.1640  1.098      0   1.08    310
RX_J1720.1+2638             4361   0.75    0.1  4.02  0.00  0.00  5.03  4.85  5.22  0.33  0.27  0.39   1.08e-02   1.06e-02   1.10e-02  0.79  0.75  0.84  0.952  0.928  0.977  0.1640  1.134      0   1.56    314
RX_J1720.1+2638             4361    1.0    0.1  4.02  0.00  0.00  4.84  4.69  5.01  0.37  0.31  0.43   1.09e-02   1.07e-02   1.11e-02  0.76  0.72  0.80  0.966  0.941  0.992  0.1640  1.157      0   1.61    312
RX_J1720.1+2638             4361    2.0    0.1  4.02  0.00  0.00  5.24  5.06  5.44  0.34  0.28  0.40   1.10e-02   1.08e-02   1.12e-02  0.82  0.78  0.87  0.975  0.950  1.000  0.1640  1.163      0   0.98    314
RX_J1720.1+2638             4361    3.0    0.1  4.02  0.00  0.00  5.60  5.39  5.82  0.35  0.29  0.42   1.08e-02   1.06e-02   1.10e-02  0.88  0.83  0.93  0.958  0.934  0.982  0.1640  1.157      0   1.06    313
RX_J1720.1+2638             4361    0.5   0.05  4.02  0.00  0.00  5.73  5.52  5.96  0.31  0.25  0.37   1.12e-02   1.11e-02   1.14e-02  0.90  0.85  0.95  0.995  0.971  1.020  0.1640  1.196      0   1.16    322
RX_J1720.1+2638             4361   0.75   0.05  4.02  0.00  0.00  5.51  5.31  5.73  0.37  0.31  0.44   1.02e-02   9.98e-03   1.04e-02  0.87  0.82  0.92  0.900  0.877  0.924  0.1640  1.093      0   1.22    309
RX_J1720.1+2638             4361    1.0   0.05  4.02  0.00  0.00  5.15  4.97  5.35  0.35  0.28  0.41   1.04e-02   1.02e-02   1.06e-02  0.81  0.77  0.86  0.920  0.896  0.944  0.1640  1.100      0   1.32    307
RX_J1720.1+2638             4361    2.0   0.05  4.02  0.00  0.00  5.61  5.40  5.84  0.33  0.27  0.40   1.03e-02   1.01e-02   1.05e-02  0.88  0.83  0.93  0.913  0.890  0.936  0.1640  1.098      0   1.11    309
RX_J1720.1+2638             4361    3.0   0.05  4.02  0.00  0.00  5.92  5.69  6.17  0.34  0.28  0.41   1.04e-02   1.02e-02   1.06e-02  0.93  0.88  0.99  0.920  0.897  0.943  0.1640  1.116      0   1.03    317
RX_J1720.2+3536             3280    0.5    0.4  3.35  0.00  0.00  5.41  4.88  6.04  0.43  0.27  0.60   2.22e-03   2.11e-03   2.33e-03  0.75  0.66  0.85  0.938  0.843  1.033  0.3913  0.184      0   1.31    114
RX_J1720.2+3536             3280   0.75    0.4  3.35  0.00  0.00  4.29  3.88  4.69  0.87  0.66  1.14   1.87e-03   1.74e-03   2.00e-03  0.59  0.53  0.67  0.790  0.700  0.878  0.3913  0.170      0   1.60    109
