# Model: wabs(mekal) for r5000-50 spectra; Fit Range = 0.7 - 7.0; Count Rates = 0.7 - 7.0 keV
# Nh frozen = yes; Fe frozen = yes; Confidence Levels = 2.71; Systematic error = 0.00
# Cluster                  ObsID    Rin   Rout  nh20   nlo   nhi    Tx   Tlo   Thi    Fe  Felo  Fehi       Norm     Normlo     Normhi   Tx2  Tlo2  Thi2      Norm2    Normlo2    Normhi2       z     Cr   Src%  chisq    dof
ESO_5520200                 3206   0.13   5.77  4.29  0.00  0.00  2.45  2.32  2.61  0.30  0.30  0.30   4.16e-03   4.08e-03   4.25e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0314  0.461   61.6   1.37    227
EXO_0422-086                4183   0.10   6.15  6.22  0.00  0.00  3.48  3.35  3.62  0.30  0.30  0.30   1.56e-02   1.54e-02   1.59e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0397  1.759   82.6   0.98    260
HERCULES_A                  1625   0.02   2.03  6.27  0.00  0.00  4.59  4.32  4.88  0.45  0.45  0.45   4.05e-03   3.98e-03   4.13e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1541  0.615   72.2   1.07    171
IRAS_09104+4109              509   0.01   1.40  1.36  0.00  0.00 79.90 74.83 79.90  0.30  0.30  0.30   4.60e-03   4.45e-03   4.75e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.4420  0.463   86.8   2.63    104
MS_0016.9+1609               520   0.01   1.32  4.06  0.00  0.00  8.98  8.33  9.72  0.30  0.30  0.30   2.68e-03   2.64e-03   2.73e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.5410  0.195   88.0   0.89    227
MS_0302.7+1658               525   0.01   0.91 10.95  0.00  0.00  3.63  2.80  4.82  0.30  0.30  0.30   6.16e-04   5.40e-04   7.03e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.4240  0.038   78.4   1.21     13
MS_0440.5+0204              4196   0.02   2.66  9.10  0.00  0.00 79.90 76.14 79.90  0.30  0.30  0.30   4.75e-03   4.63e-03   4.86e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1900  0.501   53.4   2.13    198
MS_0451.6-0305               902   0.01   1.23  5.68  0.00  0.00  9.25  8.47 10.18  0.28  0.28  0.28   2.91e-03   2.86e-03   2.96e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.5386  0.275   70.9   0.96    198
MS_0735.6+7421              4197   0.02   1.78  3.40  0.00  0.00  5.38  5.16  5.61  0.37  0.37  0.37   4.09e-03   4.05e-03   4.14e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2160  0.554   70.2   1.07    278
MS_0839.8+2938              2224   0.02   1.61  3.92  0.00  0.00  4.59  4.33  4.87  0.59  0.59  0.59   2.18e-03   2.14e-03   2.22e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1940  0.338   67.3   0.98    172
MS_0906.5+1110               924   0.02   2.71  3.60  0.00  0.00  5.55  5.24  5.90  0.30  0.30  0.30   4.38e-03   4.31e-03   4.45e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1630  0.474   82.2   1.20    241
MS_1006.0+1202               925   0.02   1.98  3.63  0.00  0.00  5.83  5.36  6.36  0.37  0.37  0.37   2.51e-03   2.45e-03   2.56e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2210  0.260   83.0   1.23    176
MS_1008.1-1224               926   0.02   1.63  6.71  0.00  0.00  5.73  5.24  6.30  0.72  0.72  0.72   1.69e-03   1.65e-03   1.73e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3010  0.166   83.7   1.55    169
MS_1054.5-0321               512   0.01   1.28  3.69  0.00  0.00 10.66  9.33 12.38  0.07  0.07  0.07   1.26e-03   1.23e-03   1.29e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.8300  0.095   53.8   1.05    173
MS_1455.0+2232              4192   0.02   1.41  3.35  0.00  0.00  4.86  4.73  5.00  0.35  0.35  0.35   4.61e-03   4.57e-03   4.66e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2590  0.400   95.2   1.39    326
MS_1621.5+2640               546   0.01   1.32  3.59  0.00  0.00  6.06  5.27  7.05  0.30  0.30  0.30   9.36e-04   8.93e-04   9.74e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.4260  0.077   77.2   0.99     77
MS_2053.7-0449              1667   0.01   1.28  5.16  0.00  0.00  4.58  3.71  5.84  0.31  0.31  0.31   3.90e-04   3.59e-04   4.31e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.5830  0.023   70.2   0.73     42
