# Cluster             ObsID    Tx1    Tx2    Eta    RealCTR    FakeCTR      Norm1      Norm2      N2/N1
ABELL_2670             4959   3.95   0.75   0.96   0.894000   0.933400  7.277e-03  2.625e-04     0.0361
ABELL_2670             4959   3.95   0.75   0.97   0.894000   0.963000  7.353e-03  2.700e-04     0.0367
ABELL_2670             4959   3.95   0.75   0.98   0.894000   0.938300  7.428e-03  1.276e-04     0.0172
ABELL_2670             4959   3.95   0.75   0.99   0.894000   0.935200  7.504e-03  7.115e-05     0.0095
ABELL_2670             4959   3.95   1.00   0.80   0.894000   0.927200  6.064e-03  1.207e-03     0.1990
ABELL_2670             4959   3.95   1.00   0.85   0.894000   0.938400  6.443e-03  9.018e-04     0.1400
ABELL_2670             4959   3.95   1.00   0.90   0.894000   0.924800  6.822e-03  5.864e-04     0.0860
ABELL_2670             4959   3.95   1.00   0.95   0.894000   0.929200  7.201e-03  3.241e-04     0.0450
ABELL_2670             4959   3.95   1.00   0.96   0.894000   0.933300  7.277e-03  2.363e-04     0.0325
ABELL_2670             4959   3.95   1.00   0.97   0.894000   0.943400  7.353e-03  1.617e-04     0.0220
ABELL_2670             4959   3.95   1.00   0.98   0.894000   0.937500  7.428e-03  1.853e-04     0.0249
ABELL_2670             4959   3.95   1.00   0.99   0.894000   0.969900  7.504e-03  2.047e-04     0.0273
ABELL_2717             6974   2.63   0.50   0.80   0.494000   0.513300  3.224e-03  6.515e-04     0.2021
ABELL_2717             6974   2.63   0.50   0.85   0.494000   0.496300  3.425e-03  5.411e-04     0.1579
ABELL_2717             6974   2.63   0.50   0.90   0.494000   0.517800  3.627e-03  3.382e-04     0.0932
ABELL_2717             6974   2.63   0.50   0.95   0.494000   0.517000  3.828e-03  1.869e-04     0.0488
ABELL_2717             6974   2.63   0.50   0.96   0.494000   0.525300  3.869e-03  1.434e-04     0.0371
ABELL_2717             6974   2.63   0.50   0.97   0.494000   0.517300  3.909e-03  1.042e-04     0.0267
ABELL_2717             6974   2.63   0.50   0.98   0.494000   0.540700  3.949e-03  1.219e-04     0.0309
ABELL_2717             6974   2.63   0.50   0.99   0.494000   0.540300  3.990e-03  1.087e-04     0.0273
ABELL_2717             6974   2.63   0.75   0.80   0.494000   0.491500  3.224e-03  4.614e-04     0.1431
ABELL_2717             6974   2.63   0.75   0.85   0.494000   0.518400  3.425e-03  3.757e-04     0.1097
ABELL_2717             6974   2.63   0.75   0.90   0.494000   0.513300  3.627e-03  2.874e-04     0.0792
ABELL_2717             6974   2.63   0.75   0.95   0.494000   0.510900  3.828e-03  1.287e-04     0.0336
ABELL_2717             6974   2.63   0.75   0.96   0.494000   0.512500  3.869e-03  1.589e-04     0.0411
ABELL_2717             6974   2.63   0.75   0.97   0.494000   0.509600  3.909e-03  1.287e-04     0.0329
ABELL_2717             6974   2.63   0.75   0.98   0.494000   0.516300  3.949e-03  6.778e-05     0.0172
ABELL_2717             6974   2.63   0.75   0.99   0.494000   0.515000  3.990e-03  9.084e-05     0.0228
ABELL_2717             6974   2.63   1.00   0.80   0.494000   0.492200  3.224e-03  5.127e-04     0.1590
ABELL_2717             6974   2.63   1.00   0.85   0.494000   0.506700  3.425e-03  4.175e-04     0.1219
ABELL_2717             6974   2.63   1.00   0.90   0.494000   0.516100  3.627e-03  2.587e-04     0.0713
ABELL_2717             6974   2.63   1.00   0.95   0.494000   0.508000  3.828e-03  1.682e-04     0.0439
ABELL_2717             6974   2.63   1.00   0.96   0.494000   0.518500  3.869e-03  1.132e-04     0.0292
ABELL_2717             6974   2.63   1.00   0.97   0.494000   0.518600  3.909e-03  1.033e-04     0.0264
ABELL_2717             6974   2.63   1.00   0.98   0.494000   0.518600  3.949e-03  8.860e-05     0.0224
ABELL_2717             6974   2.63   1.00   0.99   0.494000   0.520100  3.990e-03  4.319e-05     0.0108
ABELL_2744             2212   9.18   0.50   0.80   0.896000   0.939500  5.736e-03  9.230e-04     0.1609
ABELL_2744             2212   9.18   0.50   0.85   0.896000   0.934900  6.095e-03  2.943e-04     0.0483
ABELL_2744             2212   9.18   0.50   0.90   0.896000   0.966400  6.453e-03  6.366e-05     0.0099
ABELL_2744             2212   9.18   0.50   0.95   0.896000   1.031000  6.812e-03  9.771e-05     0.0143
ABELL_2744             2212   9.18   0.50   0.96   0.896000   1.038000  6.883e-03  3.132e-05     0.0046
ABELL_2744             2212   9.18   0.50   0.97   0.896000   1.068000  6.955e-03  1.591e-04     0.0229
ABELL_2744             2212   9.18   0.50   0.98   0.896000   1.058000  7.027e-03  5.728e-05     0.0082
ABELL_2744             2212   9.18   0.50   0.99   0.896000   1.080000  7.098e-03  2.854e-05     0.0040
ABELL_2744             2212   9.18   0.75   0.80   0.896000   0.932300  5.736e-03  6.515e-04     0.1136
ABELL_2744             2212   9.18   0.75   0.85   0.896000   0.935400  6.095e-03  2.363e-04     0.0388
ABELL_2744             2212   9.18   0.75   0.90   0.896000   0.996600  6.453e-03  1.629e-04     0.0252
ABELL_2744             2212   9.18   0.75   0.95   0.896000   1.057000  6.812e-03  1.591e-04     0.0234
ABELL_2744             2212   9.18   0.75   0.96   0.896000   1.033000  6.883e-03  6.897e-05     0.0100
ABELL_2744             2212   9.18   0.75   0.97   0.896000   1.057000  6.955e-03  5.728e-05     0.0082
ABELL_2744             2212   9.18   0.75   0.98   0.896000   1.060000  7.027e-03  1.525e-05     0.0022
ABELL_2744             2212   9.18   0.75   0.99   0.896000   1.066000  7.098e-03  4.043e-05     0.0057
ABELL_2744             2212   9.18   1.00   0.80   0.896000   0.937100  5.736e-03  5.277e-04     0.0920
ABELL_2744             2212   9.18   1.00   0.85   0.896000   0.944200  6.095e-03  2.187e-04     0.0359
ABELL_2744             2212   9.18   1.00   0.90   0.896000   0.982600  6.453e-03  5.628e-05     0.0087
ABELL_2744             2212   9.18   1.00   0.95   0.896000   1.016000  6.812e-03  1.598e-05     0.0023
ABELL_2744             2212   9.18   1.00   0.96   0.896000   1.052000  6.883e-03  6.897e-05     0.0100
ABELL_2744             2212   9.18   1.00   0.97   0.896000   1.044000  6.955e-03  4.869e-05     0.0070
ABELL_2744             2212   9.18   1.00   0.98   0.896000   1.059000  7.027e-03  2.160e-05     0.0031
ABELL_2744             2212   9.18   1.00   0.99   0.896000   1.070000  7.098e-03  2.426e-05     0.0034
#########################
# 893: no fit data in /Users/cavagnolo/research/me_temp_proj/me_fits/dat/c2fits_final_r2500-50_fefree_7-7.dat
#########################
# 3201: no fit data in /Users/cavagnolo/research/me_temp_proj/me_fits/dat/c2fits_final_r2500-50_fefree_7-7.dat
#########################
# 3712: no fit data in /Users/cavagnolo/research/me_temp_proj/me_fits/dat/c2fits_final_r2500-50_fefree_7-7.dat
ABELL_3164             6955   2.83   0.50   0.80   0.256000   0.249500  1.752e-03  5.127e-04     0.2926
ABELL_3164             6955   2.83   0.50   0.85   0.256000   0.263600  1.862e-03  4.639e-04     0.2492
ABELL_3164             6955   2.83   0.50   0.90   0.256000   0.255500  1.971e-03  3.530e-04     0.1791
ABELL_3164             6955   2.83   0.50   0.95   0.256000   0.260300  2.081e-03  2.307e-04     0.1109
ABELL_3164             6955   2.83   0.50   0.96   0.256000   0.263900  2.102e-03  2.564e-04     0.1219
ABELL_3164             6955   2.83   0.50   0.97   0.256000   0.266900  2.124e-03  1.500e-04     0.0706
ABELL_3164             6955   2.83   0.50   0.98   0.256000   0.266700  2.146e-03  2.029e-04     0.0945
ABELL_3164             6955   2.83   0.50   0.99   0.256000   0.263700  2.168e-03  2.011e-04     0.0927
ABELL_3164             6955   2.83   0.75   0.80   0.256000   0.264600  1.752e-03  3.549e-04     0.2025
ABELL_3164             6955   2.83   0.75   0.85   0.256000   0.263900  1.862e-03  3.351e-04     0.1800
ABELL_3164             6955   2.83   0.75   0.90   0.256000   0.257600  1.971e-03  1.979e-04     0.1004
ABELL_3164             6955   2.83   0.75   0.95   0.256000   0.264300  2.081e-03  1.629e-04     0.0783
ABELL_3164             6955   2.83   0.75   0.96   0.256000   0.262400  2.102e-03  1.709e-04     0.0813
ABELL_3164             6955   2.83   0.75   0.97   0.256000   0.253400  2.124e-03  1.301e-04     0.0612
ABELL_3164             6955   2.83   0.75   0.98   0.256000   0.267600  2.146e-03  2.505e-04     0.1167
ABELL_3164             6955   2.83   0.75   0.99   0.256000   0.261100  2.168e-03  8.502e-05     0.0392
ABELL_3164             6955   2.83   1.00   0.80   0.256000   0.251200  1.752e-03  4.153e-04     0.2370
ABELL_3164             6955   2.83   1.00   0.85   0.256000   0.246600  1.862e-03  3.000e-04     0.1612
ABELL_3164             6955   2.83   1.00   0.90   0.256000   0.265000  1.971e-03  2.129e-04     0.1080
ABELL_3164             6955   2.83   1.00   0.95   0.256000   0.266200  2.081e-03  1.042e-04     0.0501
ABELL_3164             6955   2.83   1.00   0.96   0.256000   0.253400  2.102e-03  1.126e-04     0.0535
ABELL_3164             6955   2.83   1.00   0.97   0.256000   0.267900  2.124e-03  1.552e-04     0.0731
ABELL_3164             6955   2.83   1.00   0.98   0.256000   0.259000  2.146e-03  1.384e-04     0.0645
ABELL_3164             6955   2.83   1.00   0.99   0.256000   0.263800  2.168e-03  9.003e-05     0.0415
ABELL_3376             3202   4.48   0.50   0.80   1.288000   1.299000  8.800e-03  1.855e-03     0.2108
ABELL_3376             3202   4.48   0.50   0.85   1.288000   1.339000  9.350e-03  1.670e-03     0.1786
ABELL_3376             3202   4.48   0.50   0.90   1.288000   1.325000  9.900e-03  1.035e-03     0.1045
ABELL_3376             3202   4.48   0.50   0.95   1.288000   1.352000  1.045e-02  5.719e-04     0.0547
ABELL_3376             3202   4.48   0.50   0.96   1.288000   1.356000  1.056e-02  4.145e-04     0.0393
ABELL_3376             3202   4.48   0.50   0.97   1.288000   1.353000  1.067e-02  3.022e-04     0.0283
ABELL_3376             3202   4.48   0.50   0.98   1.288000   1.379000  1.078e-02  3.915e-04     0.0363
ABELL_3376             3202   4.48   0.50   0.99   1.288000   1.352000  1.089e-02  1.824e-04     0.0167
ABELL_3376             3202   4.48   0.75   0.80   1.288000   1.350000  8.800e-03  1.855e-03     0.2108
ABELL_3376             3202   4.48   0.75   0.85   1.288000   1.340000  9.350e-03  1.277e-03     0.1366
ABELL_3376             3202   4.48   0.75   0.90   1.288000   1.345000  9.900e-03  8.796e-04     0.0888
ABELL_3376             3202   4.48   0.75   0.95   1.288000   1.346000  1.045e-02  3.938e-04     0.0377
ABELL_3376             3202   4.48   0.75   0.96   1.288000   1.365000  1.056e-02  3.825e-04     0.0362
ABELL_3376             3202   4.48   0.75   0.97   1.288000   1.353000  1.067e-02  3.098e-04     0.0290
ABELL_3376             3202   4.48   0.75   0.98   1.288000   1.388000  1.078e-02  3.612e-04     0.0335
ABELL_3376             3202   4.48   0.75   0.99   1.288000   1.348000  1.089e-02  1.807e-04     0.0166
ABELL_3376             3202   4.48   1.00   0.80   1.288000   1.319000  8.800e-03  1.670e-03     0.1898
ABELL_3376             3202   4.48   1.00   0.85   1.288000   1.328000  9.350e-03  1.353e-03     0.1447
ABELL_3376             3202   4.48   1.00   0.90   1.288000   1.346000  9.900e-03  9.230e-04     0.0932
ABELL_3376             3202   4.48   1.00   0.95   1.288000   1.367000  1.045e-02  4.500e-04     0.0431
ABELL_3376             3202   4.48   1.00   0.96   1.288000   1.352000  1.056e-02  3.116e-04     0.0295
ABELL_3376             3202   4.48   1.00   0.97   1.288000   1.350000  1.067e-02  2.502e-04     0.0234
ABELL_3376             3202   4.48   1.00   0.98   1.288000   1.348000  1.078e-02  2.502e-04     0.0232
ABELL_3376             3202   4.48   1.00   0.99   1.288000   1.387000  1.089e-02  3.070e-04     0.0282
ABELL_3376             3450   4.48   0.50   0.80   1.288000   1.284000  8.800e-03  2.051e-03     0.2330
ABELL_3376             3450   4.48   0.50   0.85   1.288000   1.344000  9.350e-03  1.670e-03     0.1786
ABELL_3376             3450   4.48   0.50   0.90   1.288000   1.352000  9.900e-03  1.150e-03     0.1161
ABELL_3376             3450   4.48   0.50   0.95   1.288000   1.363000  1.045e-02  5.418e-04     0.0518
ABELL_3376             3450   4.48   0.50   0.96   1.288000   1.347000  1.056e-02  6.355e-04     0.0602
ABELL_3376             3450   4.48   0.50   0.97   1.288000   1.363000  1.067e-02  3.357e-04     0.0315
ABELL_3376             3450   4.48   0.50   0.98   1.288000   1.348000  1.078e-02  3.813e-04     0.0354
ABELL_3376             3450   4.48   0.50   0.99   1.288000   1.345000  1.089e-02  1.824e-04     0.0167
ABELL_3376             3450   4.48   0.75   0.80   1.288000   1.313000  8.800e-03  1.670e-03     0.1898
ABELL_3376             3450   4.48   0.75   0.85   1.288000   1.344000  9.350e-03  1.277e-03     0.1366
ABELL_3376             3450   4.48   0.75   0.90   1.288000   1.337000  9.900e-03  8.307e-04     0.0839
ABELL_3376             3450   4.48   0.75   0.95   1.288000   1.339000  1.045e-02  5.101e-04     0.0488
ABELL_3376             3450   4.48   0.75   0.96   1.288000   1.340000  1.056e-02  3.633e-04     0.0344
ABELL_3376             3450   4.48   0.75   0.97   1.288000   1.351000  1.067e-02  2.780e-04     0.0261
ABELL_3376             3450   4.48   0.75   0.98   1.288000   1.370000  1.078e-02  2.633e-04     0.0244
ABELL_3376             3450   4.48   0.75   0.99   1.288000   1.368000  1.089e-02  2.238e-04     0.0206
ABELL_3376             3450   4.48   1.00   0.80   1.288000   1.338000  8.800e-03  1.855e-03     0.2108
ABELL_3376             3450   4.48   1.00   0.85   1.288000   1.332000  9.350e-03  1.277e-03     0.1366
ABELL_3376             3450   4.48   1.00   0.90   1.288000   1.350000  9.900e-03  9.773e-04     0.0987
ABELL_3376             3450   4.48   1.00   0.95   1.288000   1.352000  1.045e-02  5.277e-04     0.0505
ABELL_3376             3450   4.48   1.00   0.96   1.288000   1.349000  1.056e-02  3.633e-04     0.0344
ABELL_3376             3450   4.48   1.00   0.97   1.288000   1.336000  1.067e-02  2.780e-04     0.0261
ABELL_3376             3450   4.48   1.00   0.98   1.288000   1.372000  1.078e-02  3.251e-04     0.0302
ABELL_3376             3450   4.48   1.00   0.99   1.288000   1.353000  1.089e-02  1.011e-04     0.0093
#########################
# 4943: no fit data in /Users/cavagnolo/research/me_temp_proj/me_fits/dat/c2fits_final_r2500-50_fefree_7-7.dat
ABELL_3921             4973   5.70   0.50   0.80   1.221000   1.272000  8.480e-03  3.066e-03     0.3616
ABELL_3921             4973   5.70   0.50   0.85   1.221000   1.275000  9.010e-03  2.461e-03     0.2732
ABELL_3921             4973   5.70   0.50   0.90   1.221000   1.273000  9.540e-03  1.490e-03     0.1562
ABELL_3921             4973   5.70   0.50   0.95   1.221000   1.285000  1.007e-02  7.802e-04     0.0775
ABELL_3921             4973   5.70   0.50   0.96   1.221000   1.276000  1.018e-02  6.004e-04     0.0590
ABELL_3921             4973   5.70   0.50   0.97   1.221000   1.308000  1.028e-02  7.499e-04     0.0729
ABELL_3921             4973   5.70   0.50   0.98   1.221000   1.281000  1.039e-02  4.169e-04     0.0401
ABELL_3921             4973   5.70   0.50   0.99   1.221000   1.297000  1.049e-02  3.022e-04     0.0288
ABELL_3921             4973   5.70   0.75   0.80   1.221000   1.277000  8.480e-03  2.405e-03     0.2836
ABELL_3921             4973   5.70   0.75   0.85   1.221000   1.267000  9.010e-03  1.670e-03     0.1853
ABELL_3921             4973   5.70   0.75   0.90   1.221000   1.280000  9.540e-03  1.096e-03     0.1148
ABELL_3921             4973   5.70   0.75   0.95   1.221000   1.281000  1.007e-02  7.476e-04     0.0742
ABELL_3921             4973   5.70   0.75   0.96   1.221000   1.280000  1.018e-02  4.905e-04     0.0482
ABELL_3921             4973   5.70   0.75   0.97   1.221000   1.280000  1.028e-02  4.633e-04     0.0451
ABELL_3921             4973   5.70   0.75   0.98   1.221000   1.274000  1.039e-02  2.871e-04     0.0276
ABELL_3921             4973   5.70   0.75   0.99   1.221000   1.295000  1.049e-02  2.312e-04     0.0220
ABELL_3921             4973   5.70   1.00   0.80   1.221000   1.241000  8.480e-03  1.855e-03     0.2188
ABELL_3921             4973   5.70   1.00   0.85   1.221000   1.273000  9.010e-03  1.670e-03     0.1853
ABELL_3921             4973   5.70   1.00   0.90   1.221000   1.279000  9.540e-03  1.150e-03     0.1205
ABELL_3921             4973   5.70   1.00   0.95   1.221000   1.264000  1.007e-02  6.355e-04     0.0631
ABELL_3921             4973   5.70   1.00   0.96   1.221000   1.288000  1.018e-02  4.876e-04     0.0479
ABELL_3921             4973   5.70   1.00   0.97   1.221000   1.287000  1.028e-02  4.145e-04     0.0403
ABELL_3921             4973   5.70   1.00   0.98   1.221000   1.291000  1.039e-02  3.825e-04     0.0368
ABELL_3921             4973   5.70   1.00   0.99   1.221000   1.307000  1.049e-02  2.926e-04     0.0279
AC_114                 1562   7.53   0.50   0.80   0.375000   0.387600  2.312e-03  1.514e-04     0.0655
AC_114                 1562   7.53   0.50   0.85   0.375000   0.403900  2.456e-03  4.492e-05     0.0183
AC_114                 1562   7.53   0.50   0.90   0.375000   0.433500  2.601e-03  4.790e-05     0.0184
