# Model: wabs(mekal) for rmax-70 spectra; Fit Range = 0.7 - 7.0; Count Rates = 0.7 - 7.0 keV
# Nh frozen = no; Fe frozen = no; Confidence Levels = 2.71; Systematic error = 0.00
# Cluster                  ObsID    Rin   Rout  nh20   nlo   nhi    Tx   Tlo   Thi    Fe  Felo  Fehi       Norm     Normlo     Normhi   Tx2  Tlo2  Thi2      Norm2    Normlo2    Normhi2       z     Cr   Src%  chisq    dof
ABELL_3571                  4203   0.15   2.15  3.34  2.61  4.07  8.11  7.72  8.55  0.56  0.48  0.65   1.02e-02   1.00e-02   1.04e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0391  1.815   91.4   1.08    355
ABELL_3667                  5751   0.11   6.10  4.99  4.66  5.32  6.65  6.54  6.76  0.37  0.35  0.39   3.26e-02   3.24e-02   3.28e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0556  3.571   87.6   1.74    427
ABELL_4038                  4992   0.19   8.00  1.37  0.67  2.07  3.04  2.98  3.12  0.39  0.36  0.43   2.57e-02   2.52e-02   2.63e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0300  3.037   78.9   1.14    423
AC_114                      1562   0.02   3.62  2.30  1.12  3.50  6.62  6.11  7.22  0.21  0.14  0.28   4.26e-03   4.15e-03   4.39e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3120  0.533   44.7   1.03    396
CL_0024+17                   929   0.02   3.22  0.00  0.00  1.56 16.75 10.77 38.51  2.48  1.18  5.42   5.90e-04   4.87e-04   7.02e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3940  0.100   27.2   1.04    207
CL_1221+4918                1662   0.02   3.16  6.66  0.00 14.92  4.05  2.94  5.74  0.42  0.13  0.83   8.20e-04   6.99e-04   1.03e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.7000  0.042   28.6   1.04    194
CL_J0030+2618               5762   0.02   4.60  0.00  0.00 18.58  9.14  3.60 24.11  0.00  0.00  0.82   7.73e-04   6.98e-04   1.09e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.5000  0.056   18.6   0.98     85
CL_J0152-1357                913   0.01   1.84  3.80  0.00 12.24  4.88  3.60  6.63  0.00  0.00  0.15   8.72e-04   7.39e-04   1.11e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.8310  0.039   57.8   1.10     63
CL_J0542.8-4100              914   0.02   3.17  0.00  0.00  5.36  6.91  5.24  9.53  0.18  0.00  0.49   7.20e-04   6.78e-04   8.18e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.6300  0.050   50.4   0.89    160
CL_J0848+4456                927   0.02   1.75  2.11  0.00 16.66 19.44  7.25 79.90  0.00  0.00  1.70   1.06e-04   8.60e-05   1.32e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.5740  0.008   50.4   0.92     74
CL_J1113.1-2615              915   0.02   3.10  0.00  0.00  6.49  1.95  1.44  2.59  0.42  0.00  2.24   2.82e-04   0.00e+00   5.06e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.7300  0.011   50.2   1.08    187
