###### Started simulating spectra at Wed Nov  1 18:13:19 2006 ######
# Cluster             ObsID    Tx1    Tx2    Eta    RealCTR    FakeCTR      Norm1      Norm2
ABELL_2199              497   4.62   0.75   0.97   2.813000   3.569000  1.348e-02  1.740e-05
exited via iteration cut-off
ABELL_2199              497   4.62   0.75   0.98   2.813000   3.612000  1.362e-02  2.320e-05
exited via iteration cut-off
ABELL_2199              497   4.62   0.75   0.99   2.813000   3.664000  1.376e-02  4.125e-05
exited via iteration cut-off
exited via overflow
ABELL_2199              497   4.62   1.00   0.96   2.813000   3.570000  1.334e-02  2.320e-05
exited via iteration cut-off
ABELL_2199              497   4.62   1.00   0.97   2.813000   3.582000  1.348e-02  3.093e-05
exited via iteration cut-off
ABELL_2199              497   4.62   1.00   0.98   2.813000   3.607000  1.362e-02  9.788e-06
exited via iteration cut-off
ABELL_2199              497   4.62   1.00   0.99   2.813000   3.647000  1.376e-02  3.093e-05
exited via iteration cut-off
ABELL_2204              499   9.91   0.50   0.96   2.840000   3.261000  1.757e-02  2.827e-04
ABELL_2204              499   9.91   0.50   0.97   2.840000   3.320000  1.775e-02  4.310e-04
exited via iteration cut-off
ABELL_2204              499   9.91   0.50   0.98   2.840000   3.388000  1.793e-02  4.434e-04
exited via iteration cut-off
ABELL_2204              499   9.91   0.50   0.99   2.840000   3.412000  1.812e-02  3.232e-04
exited via iteration cut-off
ABELL_2204              499   9.91   0.75   0.96   2.840000   3.306000  1.757e-02  2.827e-04
ABELL_2204              499   9.91   0.75   0.97   2.840000   3.308000  1.775e-02  2.356e-04
ABELL_2204              499   9.91   0.75   0.98   2.840000   3.381000  1.793e-02  3.547e-04
exited via iteration cut-off
ABELL_2204              499   9.91   0.75   0.99   2.840000   3.405000  1.812e-02  3.192e-04
exited via iteration cut-off
exited via overflow
ABELL_2204              499   9.91   1.00   0.96   2.840000   3.271000  1.757e-02  2.827e-04
ABELL_2204              499   9.91   1.00   0.97   2.840000   3.297000  1.775e-02  2.827e-04
exited via iteration cut-off
ABELL_2204              499   9.91   1.00   0.98   2.840000   3.341000  1.793e-02  2.356e-04
ABELL_2204              499   9.91   1.00   0.99   2.840000   3.371000  1.812e-02  2.094e-04
exited via iteration cut-off
ABELL_2204             6104   9.54   0.50   0.96   1.637000   1.719000  1.440e-02  1.788e-03
ABELL_2204             6104   9.54   0.50   0.97   1.637000   1.751000  1.455e-02  1.694e-03
ABELL_2204             6104   9.54   0.50   0.98   1.637000   1.761000  1.470e-02  1.590e-03
exited via iteration cut-off
ABELL_2204             6104   9.54   0.50   0.99   1.637000   1.761000  1.485e-02  1.284e-03
ABELL_2204             6104   9.54   0.75   0.96   1.637000   1.745000  1.440e-02  1.258e-03
ABELL_2204             6104   9.54   0.75   0.97   1.637000   1.747000  1.455e-02  1.192e-03
ABELL_2204             6104   9.54   0.75   0.98   1.637000   1.765000  1.470e-02  1.070e-03
ABELL_2204             6104   9.54   0.75   0.99   1.637000   1.769000  1.485e-02  1.014e-03
ABELL_2204             6104   9.54   1.00   0.96   1.637000   1.729000  1.440e-02  1.129e-03
ABELL_2204             6104   9.54   1.00   0.97   1.637000   1.755000  1.455e-02  1.070e-03
ABELL_2204             6104   9.54   1.00   0.98   1.637000   1.742000  1.470e-02  8.917e-04
ABELL_2204             6104   9.54   1.00   0.99   1.637000   1.771000  1.485e-02  8.917e-04
ABELL_2218             1666   7.21   0.50   0.96   0.723000   0.779400  6.403e-03  8.343e-04
exited via iteration cut-off
ABELL_2218             1666   7.21   0.50   0.97   0.723000   0.779300  6.470e-03  6.758e-04
ABELL_2218             1666   7.21   0.50   0.98   0.723000   0.790700  6.537e-03  6.587e-04
exited via iteration cut-off
ABELL_2218             1666   7.21   0.50   0.99   0.723000   0.786000  6.603e-03  5.335e-04
ABELL_2218             1666   7.21   0.75   0.96   0.723000   0.770100  6.403e-03  4.954e-04
ABELL_2218             1666   7.21   0.75   0.97   0.723000   0.782100  6.470e-03  4.693e-04
ABELL_2218             1666   7.21   0.75   0.98   0.723000   0.784500  6.537e-03  4.446e-04
ABELL_2218             1666   7.21   0.75   0.99   0.723000   0.794700  6.603e-03  4.913e-04
exited via iteration cut-off
ABELL_2218             1666   7.21   1.00   0.96   0.723000   0.784800  6.403e-03  6.007e-04
exited via iteration cut-off
ABELL_2218             1666   7.21   1.00   0.97   0.723000   0.779300  6.470e-03  3.963e-04
ABELL_2218             1666   7.21   1.00   0.98   0.723000   0.789200  6.537e-03  3.941e-04
exited via iteration cut-off
ABELL_2218             1666   7.21   1.00   0.99   0.723000   0.797800  6.603e-03  3.370e-04
exited via iteration cut-off
ABELL_2219              896  12.66   0.50   0.96   1.988000   2.472000  1.296e-02  2.053e-04
exited via iteration cut-off
ABELL_2219              896  12.66   0.50   0.97   1.988000   2.473000  1.309e-02  1.584e-04
exited via iteration cut-off
ABELL_2219              896  12.66   0.50   0.98   1.988000   2.477000  1.323e-02  7.424e-05
exited via iteration cut-off
exited via overflow
ABELL_2219              896  12.66   0.50   0.99   1.988000   2.495000  1.337e-02  2.610e-05
exited via iteration cut-off
ABELL_2219              896  12.66   0.75   0.96   1.988000   2.466000  1.296e-02  1.386e-04
exited via iteration cut-off
ABELL_2219              896  12.66   0.75   0.97   1.988000   2.469000  1.309e-02  9.622e-05
exited via iteration cut-off
ABELL_2219              896  12.66   0.75   0.98   1.988000   2.489000  1.323e-02  4.510e-05
exited via iteration cut-off
ABELL_2219              896  12.66   0.75   0.99   1.988000   2.498000  1.337e-02  1.468e-05
ABELL_2219              896  12.66   1.00   0.96   1.988000   2.455000  1.296e-02  1.711e-04
exited via iteration cut-off
ABELL_2219              896  12.66   1.00   0.97   1.988000   2.465000  1.309e-02  1.155e-04
exited via iteration cut-off
ABELL_2219              896  12.66   1.00   0.98   1.988000   2.477000  1.323e-02  4.059e-05
exited via iteration cut-off
ABELL_2219              896  12.66   1.00   0.99   1.988000   2.515000  1.337e-02  4.640e-05
exited via iteration cut-off
ABELL_2244             4179   5.70   0.50   0.96   2.180000   2.521000  1.325e-02  2.827e-04
exited via iteration cut-off
ABELL_2244             4179   5.70   0.50   0.97   2.180000   2.600000  1.339e-02  4.926e-04
exited via iteration cut-off
ABELL_2244             4179   5.70   0.50   0.98   2.180000   2.605000  1.352e-02  3.591e-04
exited via iteration cut-off
ABELL_2244             4179   5.70   0.50   0.99   2.180000   2.640000  1.366e-02  4.379e-04
exited via iteration cut-off
ABELL_2244             4179   5.70   0.75   0.96   2.180000   2.592000  1.325e-02  4.729e-04
exited via iteration cut-off
ABELL_2244             4179   5.70   0.75   0.97   2.180000   2.611000  1.339e-02  4.379e-04
exited via iteration cut-off
ABELL_2244             4179   5.70   0.75   0.98   2.180000   2.634000  1.352e-02  4.379e-04
exited via iteration cut-off
ABELL_2244             4179   5.70   0.75   0.99   2.180000   2.625000  1.366e-02  3.284e-04
exited via iteration cut-off
ABELL_2244             4179   5.70   1.00   0.96   2.180000   2.606000  1.325e-02  5.839e-04
exited via iteration cut-off
ABELL_2244             4179   5.70   1.00   0.97   2.180000   2.569000  1.339e-02  2.793e-04
exited via iteration cut-off
ABELL_2244             4179   5.70   1.00   0.98   2.180000   2.616000  1.352e-02  4.379e-04
exited via iteration cut-off
ABELL_2244             4179   5.70   1.00   0.99   2.180000   2.655000  1.366e-02  4.379e-04
exited via iteration cut-off
ABELL_2255              894   5.92   0.50   0.96   1.903000   2.044000  1.526e-02  1.070e-03
ABELL_2255              894   5.92   0.50   0.97   1.903000   2.062000  1.542e-02  1.014e-03
ABELL_2255              894   5.92   0.50   0.98   1.903000   2.123000  1.558e-02  1.241e-03
exited via iteration cut-off
exited via overflow
ABELL_2255              894   5.92   0.50   0.99   1.903000   2.128000  1.574e-02  1.117e-03
exited via iteration cut-off
ABELL_2255              894   5.92   0.75   0.96   1.903000   2.033000  1.526e-02  8.448e-04
exited via iteration cut-off
ABELL_2255              894   5.92   0.75   0.97   1.903000   2.069000  1.542e-02  8.448e-04
exited via iteration cut-off
ABELL_2255              894   5.92   0.75   0.98   1.903000   2.077000  1.558e-02  7.183e-04
ABELL_2255              894   5.92   0.75   0.99   1.903000   2.079000  1.574e-02  5.746e-04
ABELL_2255              894   5.92   1.00   0.96   1.903000   2.052000  1.526e-02  8.448e-04
ABELL_2255              894   5.92   1.00   0.97   1.903000   2.052000  1.542e-02  8.003e-04
exited via iteration cut-off
ABELL_2255              894   5.92   1.00   0.98   1.903000   2.088000  1.558e-02  7.094e-04
exited via iteration cut-off
ABELL_2255              894   5.92   1.00   0.99   1.903000   2.091000  1.574e-02  7.075e-04
exited via iteration cut-off
ABELL_2259             3245   5.15   0.50   0.96   0.567000   0.620600  5.261e-03  6.992e-04
ABELL_2259             3245   5.15   0.50   0.97   0.567000   0.591300  5.316e-03  6.605e-04
ABELL_2259             3245   5.15   0.50   0.98   0.567000   0.597400  5.370e-03  6.624e-04
ABELL_2259             3245   5.15   0.50   0.99   0.567000   0.607000  5.425e-03  5.335e-04
ABELL_2259             3245   5.15   0.75   0.96   0.567000   0.605800  5.261e-03  4.954e-04
ABELL_2259             3245   5.15   0.75   0.97   0.567000   0.611800  5.316e-03  4.416e-04
ABELL_2259             3245   5.15   0.75   0.98   0.567000   0.587800  5.370e-03  4.403e-04
ABELL_2259             3245   5.15   0.75   0.99   0.567000   0.594200  5.425e-03  4.379e-04
ABELL_2259             3245   5.15   1.00   0.96   0.567000   0.593000  5.261e-03  4.416e-04
ABELL_2259             3245   5.15   1.00   0.97   0.567000   0.618800  5.316e-03  4.416e-04
ABELL_2259             3245   5.15   1.00   0.98   0.567000   0.602600  5.370e-03  3.557e-04
ABELL_2259             3245   5.15   1.00   0.99   0.567000   0.601400  5.425e-03  3.370e-04
ABELL_2261             5007   7.90   0.50   0.96   0.690000   0.745800  6.730e-03  1.189e-03
exited via iteration cut-off
ABELL_2261             5007   7.90   0.50   0.97   0.690000   0.752100  6.800e-03  1.252e-03
exited via iteration cut-off
ABELL_2261             5007   7.90   0.50   0.98   0.690000   0.749300  6.870e-03  1.014e-03
ABELL_2261             5007   7.90   0.50   0.99   0.690000   0.749800  6.940e-03  9.360e-04
exited via iteration cut-off
ABELL_2261             5007   7.90   0.75   0.96   0.690000   0.732600  6.730e-03  6.992e-04
exited via iteration cut-off
ABELL_2261             5007   7.90   0.75   0.97   0.690000   0.739700  6.800e-03  6.275e-04
ABELL_2261             5007   7.90   0.75   0.98   0.690000   0.744700  6.870e-03  7.704e-04
exited via iteration cut-off
ABELL_2261             5007   7.90   0.75   0.99   0.690000   0.745700  6.940e-03  5.335e-04
ABELL_2261             5007   7.90   1.00   0.96   0.690000   0.731300  6.730e-03  6.275e-04
ABELL_2261             5007   7.90   1.00   0.97   0.690000   0.756500  6.800e-03  6.953e-04
exited via iteration cut-off
ABELL_2261             5007   7.90   1.00   0.98   0.690000   0.759000  6.870e-03  5.335e-04
exited via iteration cut-off
ABELL_2261             5007   7.90   1.00   0.99   0.690000   0.756200  6.940e-03  5.200e-04
exited via iteration cut-off
ABELL_2294             3246  10.62   0.50   0.96   0.537000   0.562500  4.848e-03  9.322e-04
ABELL_2294             3246  10.62   0.50   0.97   0.537000   0.557700  4.899e-03  7.948e-04
ABELL_2294             3246  10.62   0.50   0.98   0.537000   0.563300  4.949e-03  9.245e-04
ABELL_2294             3246  10.62   0.50   0.99   0.537000   0.562300  4.999e-03  6.972e-04
ABELL_2294             3246  10.62   0.75   0.96   0.537000   0.558100  4.848e-03  6.587e-04
ABELL_2294             3246  10.62   0.75   0.97   0.537000   0.563700  4.899e-03  5.229e-04
ABELL_2294             3246  10.62   0.75   0.98   0.537000   0.572600  4.949e-03  5.229e-04
ABELL_2294             3246  10.62   0.75   0.99   0.537000   0.574800  4.999e-03  4.954e-04
ABELL_2294             3246  10.62   1.00   0.96   0.537000   0.560800  4.848e-03  5.707e-04
exited via overflow
ABELL_2294             3246  10.62   1.00   0.97   0.537000   0.569800  4.899e-03  4.661e-04
exited via iteration cut-off
ABELL_2294             3246  10.62   1.00   0.98   0.537000   0.578500  4.949e-03  4.183e-04
ABELL_2294             3246  10.62   1.00   0.99   0.537000   0.564700  4.999e-03  3.963e-04
ABELL_2319             3231   9.52   0.50   0.96   8.316000   8.903000  7.027e-02  8.783e-03
exited via iteration cut-off
ABELL_2319             3231   9.52   0.50   0.97   8.316000   8.908000  7.100e-02  7.416e-03
exited via iteration cut-off
ABELL_2319             3231   9.52   0.50   0.98   8.316000   8.967000  7.174e-02  6.341e-03
exited via iteration cut-off
ABELL_2319             3231   9.52   0.50   0.99   8.316000   9.126000  7.247e-02  7.764e-03
exited via iteration cut-off
ABELL_2319             3231   9.52   0.75   0.96   8.316000   8.936000  7.027e-02  6.180e-03
exited via iteration cut-off
ABELL_2319             3231   9.52   0.75   0.97   8.316000   8.863000  7.100e-02  4.782e-03
exited via iteration cut-off
ABELL_2319             3231   9.52   0.75   0.98   8.316000   8.936000  7.174e-02  4.756e-03
exited via iteration cut-off
ABELL_2319             3231   9.52   0.75   0.99   8.316000   8.931000  7.247e-02  3.863e-03
exited via iteration cut-off
ABELL_2319             3231   9.52   1.00   0.96   8.316000   8.953000  7.027e-02  6.180e-03
exited via iteration cut-off
ABELL_2319             3231   9.52   1.00   0.97   8.316000   9.021000  7.100e-02  6.163e-03
exited via iteration cut-off
ABELL_2319             3231   9.52   1.00   0.98   8.316000   8.927000  7.174e-02  4.505e-03
exited via iteration cut-off
ABELL_2319             3231   9.52   1.00   0.99   8.316000   9.072000  7.247e-02  4.729e-03
exited via iteration cut-off
exited via overflow
ABELL_2384             4202   4.72   0.50   0.96   0.477000   0.508600  3.946e-03  3.303e-04
ABELL_2384             4202   4.72   0.50   0.97   0.477000   0.508000  3.987e-03  2.964e-04
ABELL_2384             4202   4.72   0.50   0.98   0.477000   0.516400  4.028e-03  2.964e-04
ABELL_2384             4202   4.72   0.50   0.99   0.477000   0.518900  4.069e-03  2.660e-04
ABELL_2384             4202   4.72   0.75   0.96   0.477000   0.514600  3.946e-03  2.752e-04
ABELL_2384             4202   4.72   0.75   0.97   0.477000   0.521500  3.987e-03  2.956e-04
exited via iteration cut-off
ABELL_2384             4202   4.72   0.75   0.98   0.477000   0.509200  4.028e-03  2.340e-04
ABELL_2384             4202   4.72   0.75   0.99   0.477000   0.514000  4.069e-03  2.217e-04
ABELL_2384             4202   4.72   1.00   0.96   0.477000   0.510000  3.946e-03  2.607e-04
ABELL_2384             4202   4.72   1.00   0.97   0.477000   0.514300  3.987e-03  2.470e-04
ABELL_2384             4202   4.72   1.00   0.98   0.477000   0.518400  4.028e-03  2.100e-04
ABELL_2384             4202   4.72   1.00   0.99   0.477000   0.513500  4.069e-03  1.680e-04
ABELL_2390             4193  11.56   0.50   0.96   1.650000   1.840000  1.258e-02  7.540e-04
exited via iteration cut-off
ABELL_2390             4193  11.56   0.50   0.97   1.650000   1.914000  1.271e-02  1.314e-03
exited via iteration cut-off
ABELL_2390             4193  11.56   0.50   0.98   1.650000   1.890000  1.284e-02  8.619e-04
exited via iteration cut-off
exited via overflow
ABELL_2390             4193  11.56   0.50   0.99   1.650000   1.922000  1.297e-02  9.459e-04
exited via iteration cut-off
ABELL_2390             4193  11.56   0.75   0.96   1.650000   1.861000  1.258e-02  6.895e-04
exited via iteration cut-off
exited via overflow
ABELL_2390             4193  11.56   0.75   0.97   1.650000   1.863000  1.271e-02  6.206e-04
exited via iteration cut-off
ABELL_2390             4193  11.56   0.75   0.98   1.650000   1.924000  1.284e-02  8.758e-04
exited via iteration cut-off
ABELL_2390             4193  11.56   0.75   0.99   1.650000   1.943000  1.297e-02  7.882e-04
exited via iteration cut-off
ABELL_2390             4193  11.56   1.00   0.96   1.650000   1.880000  1.258e-02  7.661e-04
exited via iteration cut-off
ABELL_2390             4193  11.56   1.00   0.97   1.650000   1.887000  1.271e-02  6.895e-04
exited via iteration cut-off
exited via overflow
