# Model: wabs(mekal) for inner50chi spectra; Fit Range = 0.7 - 7.0; Count Rates = 0.7 - 7.0 keV
# Nh frozen = yes; Fe frozen = no; Confidence Levels = 2.71; Systematic error = 0.00
# Cluster                  ObsID  AddTx    Eta  nh20   nlo   nhi    Tx   Tlo   Thi    Fe  Felo  Fehi       Norm     Normlo     Normhi T/TBF    lo    hi  N/NBF     lo     hi       z     Cr   Junk   cash    dof
ABELL_1664                  1648   0.00    1.0  8.47  0.00  0.00  2.71  2.56  2.86  0.80  0.63  1.01   2.61e-03   2.41e-03   2.82e-03  1.03  0.96  1.11  0.976  0.885  1.069  0.1276  0.433      0 405.61    431
ABELL_1664                  1648   0.00    1.0  8.47  0.00  0.00  2.71  2.56  2.86  0.80  0.63  1.01   2.61e-03   2.41e-03   2.82e-03  1.03  0.96  1.11  0.976  0.885  1.069  0.1276  0.433      0 405.61    431
ABELL_1664                  1648   0.00    1.0  8.47  0.00  0.00  2.60  2.47  2.75  0.87  0.69  1.09   2.52e-03   2.31e-03   2.72e-03  0.99  0.93  1.06  0.939  0.848  1.032  0.1276  0.430      0 380.26    431
ABELL_1664                  1648   0.00    1.0  8.47  0.00  0.00  2.61  2.47  2.75  0.82  0.65  1.03   2.63e-03   2.41e-03   2.83e-03  0.99  0.93  1.06  0.980  0.885  1.074  0.1276  0.438      0 423.80    431
ABELL_1664                  1648   0.00    1.0  8.47  0.00  0.00  2.77  2.63  2.93  0.82  0.64  1.03   2.60e-03   2.40e-03   2.80e-03  1.06  0.99  1.13  0.968  0.879  1.061  0.1276  0.432      0 363.20    431
ABELL_1664                  1648   0.00    1.0  8.47  0.00  0.00  2.57  2.43  2.72  0.62  0.48  0.79   2.83e-03   2.62e-03   3.04e-03  0.98  0.92  1.05  1.055  0.961  1.154  0.1276  0.434      0 438.58    431
ABELL_1664                  1648   0.00    1.0  8.47  0.00  0.00  2.50  2.37  2.65  0.61  0.48  0.78   2.83e-03   2.62e-03   3.04e-03  0.96  0.89  1.02  1.055  0.960  1.155  0.1276  0.433      0 376.79    431
ABELL_1664                  1648   0.00    1.0  8.47  0.00  0.00  2.55  2.42  2.70  0.80  0.63  1.01   2.54e-03   2.33e-03   2.75e-03  0.97  0.91  1.04  0.946  0.856  1.041  0.1276  0.421      0 448.63    431
ABELL_1664                  1648   0.00    1.0  8.47  0.00  0.00  2.50  2.37  2.65  0.61  0.48  0.78   2.83e-03   2.62e-03   3.04e-03  0.96  0.89  1.02  1.055  0.960  1.155  0.1276  0.433      0 376.79    431
ABELL_1664                  1648   0.00    1.0  8.47  0.00  0.00  2.57  2.44  2.72  0.75  0.59  0.94   2.74e-03   2.53e-03   2.95e-03  0.98  0.92  1.05  1.022  0.926  1.120  0.1276  0.444      0 446.75    431
ABELL_1664                  1648   0.00    1.0  8.47  0.00  0.00  2.52  2.39  2.67  0.67  0.52  0.85   2.77e-03   2.56e-03   2.99e-03  0.96  0.90  1.03  1.034  0.940  1.133  0.1276  0.435      0 461.27    431
ABELL_1664                  1648   0.00    1.0  8.47  0.00  0.00  2.52  2.39  2.67  0.67  0.52  0.85   2.77e-03   2.56e-03   2.99e-03  0.96  0.90  1.03  1.034  0.940  1.133  0.1276  0.435      0 461.27    431
ABELL_1664                  1648   0.00    1.0  8.47  0.00  0.00  2.69  2.55  2.85  0.77  0.61  0.98   2.61e-03   2.40e-03   2.81e-03  1.03  0.96  1.10  0.972  0.881  1.064  0.1276  0.426      0 438.08    431
ABELL_1664                  1648   0.00    1.0  8.47  0.00  0.00  2.57  2.44  2.72  0.77  0.61  0.97   2.61e-03   2.40e-03   2.82e-03  0.98  0.92  1.05  0.972  0.882  1.069  0.1276  0.428      0 428.26    431
ABELL_1664                  1648   0.00    1.0  8.47  0.00  0.00  2.55  2.41  2.69  0.75  0.59  0.95   2.60e-03   2.39e-03   2.81e-03  0.97  0.91  1.04  0.968  0.878  1.064  0.1276  0.423      0 420.69    431
ABELL_1664                  1648   0.00    1.0  8.47  0.00  0.00  2.58  2.45  2.73  0.78  0.62  0.98   2.61e-03   2.41e-03   2.82e-03  0.98  0.92  1.05  0.974  0.882  1.070  0.1276  0.430      0 411.58    431
ABELL_1664                  1648   0.00    1.0  8.47  0.00  0.00  2.58  2.45  2.73  0.78  0.62  0.98   2.61e-03   2.41e-03   2.82e-03  0.98  0.92  1.05  0.974  0.882  1.070  0.1276  0.430      0 411.58    431
ABELL_1689                  5004   0.00    1.0  1.87  0.00  0.00  9.82  8.81 11.19  0.76  0.55  1.01   2.67e-03   2.56e-03   2.78e-03  1.11  0.98  1.28  0.987  0.936  1.034  0.1843  0.305      0 412.54    431
ABELL_1689                  5004   0.00    1.0  1.87  0.00  0.00  8.25  7.51  9.15  0.78  0.58  1.01   2.66e-03   2.54e-03   2.77e-03  0.93  0.83  1.05  0.982  0.932  1.030  0.1843  0.305      0 427.55    431
ABELL_1689                  5004   0.00    1.0  1.87  0.00  0.00  8.51  7.72  9.50  0.61  0.43  0.81   2.75e-03   2.64e-03   2.86e-03  0.96  0.85  1.09  1.014  0.968  1.063  0.1843  0.306      0 456.27    431
ABELL_1689                  5004   0.00    1.0  1.87  0.00  0.00 10.01  8.95 11.38  0.62  0.42  0.85   2.73e-03   2.63e-03   2.84e-03  1.13  0.99  1.30  1.009  0.962  1.056  0.1843  0.305      0 482.83    431
ABELL_1689                  5004   0.00    1.0  1.87  0.00  0.00  7.91  7.25  8.71  0.88  0.68  1.11   2.62e-03   2.50e-03   2.73e-03  0.89  0.80  1.00  0.967  0.917  1.015  0.1843  0.306      0 417.32    431
ABELL_1689                  5004   0.00    1.0  1.87  0.00  0.00  7.91  7.25  8.71  0.88  0.68  1.11   2.62e-03   2.50e-03   2.73e-03  0.89  0.80  1.00  0.967  0.917  1.015  0.1843  0.306      0 417.32    431
ABELL_1689                  5004   0.00    1.0  1.87  0.00  0.00  8.55  7.79  9.47  0.82  0.62  1.06   2.70e-03   2.58e-03   2.81e-03  0.97  0.86  1.09  0.995  0.945  1.043  0.1843  0.311      0 503.96    431
ABELL_1689                  5004   0.00    1.0  1.87  0.00  0.00  9.82  8.80 11.09  0.74  0.53  0.99   2.67e-03   2.55e-03   2.78e-03  1.11  0.98  1.27  0.984  0.935  1.032  0.1843  0.303      0 441.74    431
ABELL_1689                  5004   0.00    1.0  1.87  0.00  0.00  8.86  8.05  9.88  0.76  0.57  0.99   2.73e-03   2.61e-03   2.83e-03  1.00  0.89  1.14  1.007  0.955  1.053  0.1843  0.311      0 416.63    431
ABELL_1689                  5004   0.00    1.0  1.87  0.00  0.00  8.86  8.05  9.88  0.76  0.57  0.99   2.73e-03   2.61e-03   2.83e-03  1.00  0.89  1.14  1.007  0.955  1.053  0.1843  0.311      0 416.63    431
ABELL_1689                  5004   0.00    1.0  1.87  0.00  0.00  7.74  7.09  8.52  0.67  0.50  0.87   2.73e-03   2.62e-03   2.84e-03  0.88  0.78  0.98  1.007  0.960  1.056  0.1843  0.308      0 458.52    431
ABELL_1689                  5004   0.00    1.0  1.87  0.00  0.00  9.28  8.33 10.51  0.61  0.42  0.83   2.69e-03   2.58e-03   2.80e-03  1.05  0.92  1.21  0.994  0.946  1.040  0.1843  0.300      0 373.84    431
ABELL_1689                  5004   0.00    1.0  1.87  0.00  0.00  8.23  7.52  9.07  0.91  0.70  1.15   2.61e-03   2.49e-03   2.71e-03  0.93  0.83  1.05  0.961  0.912  1.009  0.1843  0.305      0 434.03    431
ABELL_1689                  5004   0.00    1.0  1.87  0.00  0.00  8.40  7.63  9.35  0.62  0.44  0.82   2.72e-03   2.61e-03   2.82e-03  0.95  0.84  1.07  1.004  0.956  1.050  0.1843  0.303      0 460.07    431
ABELL_1689                  5004   0.00    1.0  1.87  0.00  0.00  8.40  7.63  9.35  0.62  0.44  0.82   2.72e-03   2.61e-03   2.82e-03  0.95  0.84  1.07  1.004  0.956  1.050  0.1843  0.303      0 460.07    431
ABELL_1689                  5004   0.00    1.0  1.87  0.00  0.00 10.76  9.49 12.45  0.52  0.32  0.75   2.83e-03   2.72e-03   2.95e-03  1.22  1.05  1.42  1.044  0.995  1.095  0.1843  0.310      0 499.50    431
ABELL_1689                  5004   0.00    1.0  1.87  0.00  0.00  9.91  8.89 11.19  0.85  0.63  1.12   2.67e-03   2.56e-03   2.79e-03  1.12  0.99  1.28  0.987  0.936  1.035  0.1843  0.309      0 461.16    431
ABELL_1689                  5004   0.00    1.0  1.87  0.00  0.00  9.70  8.74 10.92  0.96  0.73  1.24   2.59e-03   2.48e-03   2.71e-03  1.10  0.97  1.25  0.957  0.907  1.007  0.1843  0.305      0 446.82    431
ABELL_1689                  5004   0.00    1.0  1.87  0.00  0.00  8.90  8.06  9.96  0.74  0.54  0.97   2.68e-03   2.57e-03   2.79e-03  1.01  0.89  1.14  0.989  0.940  1.037  0.1843  0.305      0 491.69    431
ABELL_1689                  5004   0.00    1.0  1.87  0.00  0.00  9.82  8.81 11.19  0.76  0.55  1.01   2.67e-03   2.56e-03   2.78e-03  1.11  0.98  1.28  0.987  0.936  1.034  0.1843  0.305      0 412.54    431
ABELL_1758                  2213   0.00    1.0  1.09  0.00  0.00  4.55  3.52  6.16  0.58  0.10  1.52   7.04e-05   5.54e-05   8.36e-05  0.80  0.57  1.14  0.971  0.722  1.194  0.2792  0.009      0 341.72    431
ABELL_1758                  2213   0.00    1.0  1.09  0.00  0.00  6.15  4.49  8.99  0.54  0.00  1.53   6.93e-05   5.63e-05   8.32e-05  1.08  0.73  1.64  0.956  0.731  1.186  0.2792  0.009      0 331.80    431
ABELL_1758                  2213   0.00    1.0  1.09  0.00  0.00  4.62  3.51  6.33  0.41  0.00  1.20   7.75e-05   6.27e-05   9.33e-05  0.81  0.57  1.17  1.069  0.814  1.328  0.2792  0.010      0 340.21    431
ABELL_1758                  2213   0.00    1.0  1.09  0.00  0.00  6.39  4.83  9.57  0.42  0.00  1.14   7.62e-05   6.45e-05   8.63e-05  1.12  0.78  1.74  1.050  0.831  1.247  0.2792  0.010      0 397.39    431
ABELL_1758                  2213   0.00    1.0  1.09  0.00  0.00  5.58  4.06  8.44  0.20  0.00  0.90   6.81e-05   5.74e-05   7.84e-05  0.98  0.66  1.53  0.939  0.740  1.128  0.2792  0.008      0 329.59    431
ABELL_1758                  2213   0.00    1.0  1.09  0.00  0.00  5.58  4.06  8.44  0.20  0.00  0.90   6.81e-05   5.74e-05   7.84e-05  0.98  0.66  1.53  0.939  0.740  1.128  0.2792  0.008      0 329.59    431
ABELL_1758                  2213   0.00    1.0  1.09  0.00  0.00  4.54  3.48  6.26  0.15  0.00  0.64   7.96e-05   6.70e-05   9.10e-05  0.79  0.56  1.15  1.098  0.863  1.312  0.2792  0.009      0 310.67    431
ABELL_1758                  2213   0.00    1.0  1.09  0.00  0.00  7.88  5.41 13.04  0.00  0.00  0.47   8.31e-05   7.42e-05   9.02e-05  1.38  0.89  2.35  1.146  0.941  1.327  0.2792  0.010      0 362.83    431
ABELL_1758                  2213   0.00    1.0  1.09  0.00  0.00  5.14  3.97  7.06  0.67  0.06  1.61   6.11e-05   4.93e-05   7.41e-05  0.90  0.64  1.30  0.842  0.640  1.054  0.2792  0.008      0 347.54    431
ABELL_1758                  2213   0.00    1.0  1.09  0.00  0.00  5.14  3.97  7.06  0.67  0.06  1.61   6.11e-05   4.93e-05   7.41e-05  0.90  0.64  1.30  0.842  0.640  1.054  0.2792  0.008      0 347.54    431
ABELL_1758                  2213   0.00    1.0  1.09  0.00  0.00  4.42  3.52  5.73  0.58  0.18  1.30   7.25e-05   5.98e-05   8.51e-05  0.77  0.57  1.07  1.000  0.773  1.219  0.2792  0.009      0 350.71    431
ABELL_1758                  2213   0.00    1.0  1.09  0.00  0.00  6.52  4.90  9.89  0.75  0.17  1.88   6.52e-05   5.24e-05   7.59e-05  1.14  0.80  1.80  0.899  0.680  1.089  0.2792  0.009      0 364.45    431
ABELL_1758                  2213   0.00    1.0  1.09  0.00  0.00  4.42  3.52  5.73  0.58  0.18  1.30   7.25e-05   5.98e-05   8.51e-05  0.77  0.57  1.07  1.000  0.773  1.219  0.2792  0.009      0 350.71    431
ABELL_1758                  2213   0.00    1.0  1.09  0.00  0.00  4.32  3.39  5.71  0.42  0.03  1.14   7.02e-05   5.73e-05   8.33e-05  0.76  0.55  1.06  0.968  0.742  1.190  0.2792  0.009      0 324.29    431
ABELL_1758                  2213   0.00    1.0  1.09  0.00  0.00  6.03  4.40  9.80  0.18  0.00  0.80   7.22e-05   6.19e-05   8.19e-05  1.06  0.72  1.77  0.995  0.795  1.183  0.2792  0.009      0 328.78    431
ABELL_1758                  2213   0.00    1.0  1.09  0.00  0.00  5.75  4.33  8.32  0.47  0.00  1.34   7.00e-05   5.75e-05   8.15e-05  1.01  0.70  1.52  0.966  0.745  1.170  0.2792  0.009      0 335.83    431
ABELL_1758                  2213   0.00    1.0  1.09  0.00  0.00  5.75  4.33  8.32  0.47  0.00  1.34   7.00e-05   5.75e-05   8.15e-05  1.01  0.70  1.52  0.966  0.745  1.170  0.2792  0.009      0 335.83    431
ABELL_1758                  2213   0.00    1.0  1.09  0.00  0.00  5.04  4.03  6.69  1.10  0.37  2.51   6.28e-05   4.76e-05   7.68e-05  0.88  0.65  1.24  0.866  0.623  1.091  0.2792  0.009      0 365.95    431
ABELL_1758                  2213   0.00    1.0  1.09  0.00  0.00  5.35  3.96  7.66  0.41  0.00  1.11   6.80e-05   5.68e-05   7.89e-05  0.94  0.64  1.40  0.939  0.733  1.133  0.2792  0.008      0 321.95    431
ABELL_1758                  2213   0.00    1.0  1.09  0.00  0.00  4.39  3.38  5.83  0.16  0.00  0.58   8.67e-05   7.50e-05   1.00e-04  0.77  0.55  1.08  1.196  0.960  1.443  0.2792  0.010      0 299.17    431
ABELL_1763                  3591   0.00    1.0  0.82  0.00  0.00  6.46  5.08  9.04  0.12  0.00  0.52   3.46e-04   3.13e-04   3.79e-04  1.06  0.78  1.53  1.025  0.894  1.150  0.1866  0.035      0 419.87    431
ABELL_1763                  3591   0.00    1.0  0.82  0.00  0.00  6.46  5.08  9.04  0.12  0.00  0.52   3.46e-04   3.13e-04   3.79e-04  1.06  0.78  1.53  1.025  0.894  1.150  0.1866  0.035      0 419.87    431
ABELL_1763                  3591   0.00    1.0  0.82  0.00  0.00  5.71  4.57  7.45  0.00  0.00  0.21   3.78e-04   3.51e-04   4.07e-04  0.94  0.70  1.28  1.118  0.996  1.241  0.1866  0.037      0 395.89    431
ABELL_1763                  3591   0.00    1.0  0.82  0.00  0.00  6.52  5.09  8.83  0.10  0.00  0.50   3.37e-04   3.03e-04   3.69e-04  1.07  0.79  1.51  0.998  0.866  1.118  0.1866  0.034      0 424.68    431
ABELL_1763                  3591   0.00    1.0  0.82  0.00  0.00  7.54  5.76 10.50  0.03  0.00  0.40   3.59e-04   3.27e-04   3.87e-04  1.23  0.89  1.78  1.063  0.933  1.178  0.1866  0.036      0 456.83    431
ABELL_1763                  3591   0.00    1.0  0.82  0.00  0.00  7.54  5.76 10.50  0.03  0.00  0.40   3.59e-04   3.27e-04   3.87e-04  1.23  0.89  1.78  1.063  0.933  1.178  0.1866  0.036      0 456.83    431
ABELL_1763                  3591   0.00    1.0  0.82  0.00  0.00  6.40  5.04  8.60  0.33  0.00  0.83   3.16e-04   2.80e-04   3.51e-04  1.05  0.78  1.47  0.936  0.804  1.061  0.1866  0.034      0 440.26    431
ABELL_1763                  3591   0.00    1.0  0.82  0.00  0.00  5.82  4.71  7.64  0.42  0.06  0.95   3.42e-04   3.00e-04   3.83e-04  0.95  0.72  1.31  1.010  0.863  1.155  0.1866  0.037      0 400.71    431
ABELL_1763                  3591   0.00    1.0  0.82  0.00  0.00  7.17  5.56  9.92  0.09  0.00  0.48   3.62e-04   3.26e-04   3.91e-04  1.17  0.86  1.69  1.071  0.933  1.191  0.1866  0.037      0 417.54    431
ABELL_1763                  3591   0.00    1.0  0.82  0.00  0.00  7.17  5.56  9.92  0.09  0.00  0.48   3.62e-04   3.26e-04   3.91e-04  1.17  0.86  1.69  1.071  0.933  1.191  0.1866  0.037      0 417.54    431
ABELL_1763                  3591   0.00    1.0  0.82  0.00  0.00  5.04  4.10  6.38  0.00  0.00  0.15   3.66e-04   3.38e-04   3.95e-04  0.83  0.63  1.10  1.082  0.961  1.203  0.1866  0.035      0 364.91    431
ABELL_1763                  3591   0.00    1.0  0.82  0.00  0.00  5.85  4.57  7.89  0.00  0.00  0.27   3.12e-04   2.86e-04   3.39e-04  0.96  0.71  1.35  0.923  0.815  1.029  0.1866  0.030      0 355.57    431
ABELL_1763                  3591   0.00    1.0  0.82  0.00  0.00  7.05  5.42 10.01  0.10  0.00  0.54   3.45e-04   3.09e-04   3.74e-04  1.15  0.84  1.70  1.021  0.884  1.138  0.1866  0.035      0 439.99    431
ABELL_1763                  3591   0.00    1.0  0.82  0.00  0.00  5.55  4.48  7.24  0.27  0.00  0.71   3.28e-04   2.90e-04   3.64e-04  0.91  0.69  1.24  0.971  0.833  1.100  0.1866  0.034      0 393.93    431
ABELL_1763                  3591   0.00    1.0  0.82  0.00  0.00  6.67  5.11  9.03  0.00  0.00  0.32   3.36e-04   3.09e-04   3.63e-04  1.09  0.79  1.54  0.995  0.879  1.104  0.1866  0.033      0 425.22    431
ABELL_1763                  3591   0.00    1.0  0.82  0.00  0.00  5.16  4.20  6.62  0.11  0.00  0.44   3.54e-04   3.17e-04   3.89e-04  0.84  0.64  1.14  1.047  0.907  1.178  0.1866  0.034      0 371.36    431
ABELL_1763                  3591   0.00    1.0  0.82  0.00  0.00  5.16  4.20  6.62  0.11  0.00  0.44   3.54e-04   3.17e-04   3.89e-04  0.84  0.64  1.14  1.047  0.907  1.178  0.1866  0.034      0 371.36    431
ABELL_1763                  3591   0.00    1.0  0.82  0.00  0.00  6.80  5.28  9.12  0.00  0.00  0.34   3.70e-04   3.37e-04   3.97e-04  1.11  0.82  1.56  1.095  0.961  1.211  0.1866  0.037      0 401.29    431
ABELL_1763                  3591   0.00    1.0  0.82  0.00  0.00  5.67  4.45  7.48  0.00  0.00  0.38   3.43e-04   3.09e-04   3.72e-04  0.93  0.69  1.28  1.014  0.883  1.130  0.1866  0.033      0 392.67    431
ABELL_1763                  3591   0.00    1.0  0.82  0.00  0.00  6.31  4.90  8.75  0.14  0.00  0.59   3.41e-04   3.03e-04   3.73e-04  1.03  0.76  1.49  1.010  0.869  1.132  0.1866  0.035      0 379.47    431
ABELL_1795                  5289   0.00    1.0  1.22  0.00  0.00  3.91  3.80  4.01  0.70  0.62  0.78   1.31e-02   1.28e-02   1.35e-02  0.98  0.95  1.01  0.987  0.958  1.016  0.0625  1.794      0 422.67    431
ABELL_1795                  5289   0.00    1.0  1.22  0.00  0.00  3.91  3.80  4.01  0.70  0.62  0.78   1.31e-02   1.28e-02   1.35e-02  0.98  0.95  1.01  0.987  0.958  1.016  0.0625  1.794      0 422.67    431
ABELL_1795                  5289   0.00    1.0  1.22  0.00  0.00  3.98  3.87  4.09  0.57  0.51  0.65   1.36e-02   1.33e-02   1.40e-02  1.00  0.96  1.03  1.026  0.997  1.054  0.0625  1.801      0 434.09    431
ABELL_1795                  5289   0.00    1.0  1.22  0.00  0.00  4.08  3.97  4.19  0.62  0.55  0.69   1.33e-02   1.30e-02   1.36e-02  1.02  0.99  1.06  1.002  0.974  1.030  0.0625  1.786      0 420.38    431
ABELL_1795                  5289   0.00    1.0  1.22  0.00  0.00  3.98  3.87  4.09  0.63  0.56  0.71   1.34e-02   1.31e-02   1.38e-02  1.00  0.97  1.03  1.011  0.982  1.040  0.0625  1.805      0 447.01    431
ABELL_1795                  5289   0.00    1.0  1.22  0.00  0.00  3.95  3.85  4.06  0.63  0.56  0.71   1.33e-02   1.30e-02   1.36e-02  0.99  0.96  1.02  1.002  0.973  1.030  0.0625  1.786      0 399.34    431
ABELL_1795                  5289   0.00    1.0  1.22  0.00  0.00  3.95  3.85  4.06  0.63  0.56  0.71   1.33e-02   1.30e-02   1.36e-02  0.99  0.96  1.02  1.002  0.973  1.030  0.0625  1.786      0 399.34    431
ABELL_1795                  5289   0.00    1.0  1.22  0.00  0.00  3.95  3.84  4.06  0.67  0.59  0.75   1.32e-02   1.29e-02   1.35e-02  0.99  0.96  1.02  0.993  0.964  1.022  0.0625  1.792      0 481.66    431
ABELL_1795                  5289   0.00    1.0  1.22  0.00  0.00  3.96  3.85  4.07  0.57  0.50  0.65   1.37e-02   1.33e-02   1.40e-02  0.99  0.96  1.02  1.027  0.998  1.056  0.0625  1.801      0 473.28    431
ABELL_1795                  5289   0.00    1.0  1.22  0.00  0.00  4.04  3.93  4.15  0.60  0.53  0.68   1.34e-02   1.31e-02   1.37e-02  1.01  0.98  1.05  1.007  0.978  1.036  0.0625  1.785      0 449.82    431
ABELL_1795                  5289   0.00    1.0  1.22  0.00  0.00  3.91  3.81  4.02  0.71  0.64  0.79   1.30e-02   1.27e-02   1.33e-02  0.98  0.95  1.01  0.976  0.947  1.004  0.0625  1.782      0 414.17    431
ABELL_1795                  5289   0.00    1.0  1.22  0.00  0.00  4.00  3.89  4.11  0.64  0.57  0.72   1.33e-02   1.30e-02   1.36e-02  1.00  0.97  1.04  1.000  0.971  1.029  0.0625  1.792      0 438.27    431
ABELL_1795                  5289   0.00    1.0  1.22  0.00  0.00  3.95  3.84  4.06  0.62  0.55  0.70   1.34e-02   1.30e-02   1.37e-02  0.99  0.96  1.02  1.005  0.976  1.034  0.0625  1.790      0 475.00    431
ABELL_1795                  5289   0.00    1.0  1.22  0.00  0.00  4.11  4.00  4.23  0.67  0.60  0.76   1.30e-02   1.27e-02   1.33e-02  1.03  1.00  1.06  0.976  0.948  1.004  0.0625  1.768      0 416.44    431
ABELL_1795                  5289   0.00    1.0  1.22  0.00  0.00  4.11  4.00  4.23  0.67  0.60  0.76   1.30e-02   1.27e-02   1.33e-02  1.03  1.00  1.06  0.976  0.948  1.004  0.0625  1.768      0 416.44    431
ABELL_1795                  5289   0.00    1.0  1.22  0.00  0.00  3.92  3.82  4.03  0.65  0.58  0.73   1.32e-02   1.29e-02   1.35e-02  0.98  0.95  1.01  0.993  0.964  1.022  0.0625  1.783      0 410.91    431
ABELL_1795                  5289   0.00    1.0  1.22  0.00  0.00  3.99  3.89  4.11  0.58  0.51  0.65   1.36e-02   1.33e-02   1.39e-02  1.00  0.97  1.03  1.022  0.993  1.050  0.0625  1.796      0 413.23    431
ABELL_1795                  5289   0.00    1.0  1.22  0.00  0.00  3.94  3.84  4.05  0.68  0.60  0.76   1.31e-02   1.28e-02   1.34e-02  0.99  0.96  1.02  0.984  0.955  1.013  0.0625  1.780      0 454.93    431
ABELL_1795                  5289   0.00    1.0  1.22  0.00  0.00  3.94  3.84  4.05  0.68  0.60  0.76   1.31e-02   1.28e-02   1.34e-02  0.99  0.96  1.02  0.984  0.955  1.013  0.0625  1.780      0 454.93    431
ABELL_1795                  5289   0.00    1.0  1.22  0.00  0.00  4.05  3.94  4.16  0.64  0.57  0.72   1.33e-02   1.30e-02   1.36e-02  1.01  0.98  1.05  1.001  0.972  1.029  0.0625  1.795      0 424.77    431
ABELL_1835                   495   0.00    1.0  2.36  0.00  0.00  5.02  4.79  5.27  0.31  0.24  0.38   5.02e-03   4.90e-03   5.14e-03  1.01  0.96  1.07  0.975  0.946  1.002  0.2532  0.708      0 455.84    431
ABELL_1835                   495   0.00    1.0  2.36  0.00  0.00  4.73  4.53  4.96  0.28  0.22  0.35   5.20e-03   5.07e-03   5.33e-03  0.96  0.91  1.01  1.010  0.980  1.038  0.2532  0.724      0 422.66    431
ABELL_1835                   495   0.00    1.0  2.36  0.00  0.00  4.97  4.74  5.21  0.26  0.19  0.33   5.27e-03   5.14e-03   5.39e-03  1.00  0.95  1.06  1.023  0.993  1.050  0.2532  0.732      0 443.71    431
