1      ABELL_0133 : Halpha = Y
2              RIN_MPC       ROUT_MPC   N_elec(cm-3)       Sigma_Ne     K(KeV cm2)K_flat(KeV cm2)          K_err              P         P_flat          P_err           Mgas           Merr
115            0.02300        0.02464    6.44617E-03    2.44632E-04       69.14666       69.14666        8.05957    1.54386E-02    1.54386E-02    1.85171E-03    1.90477E+12    1.58929E+11
116            0.02136        0.02300    6.71322E-03    2.31398E-04       69.16918       69.16918       13.67921    1.65246E-02    1.65246E-02    3.29544E-03    1.87567E+12    2.70180E+11
117            0.01971        0.02136    7.07193E-03    2.23933E-04       68.24744       68.24744       20.23246    1.77821E-02    1.77821E-02    5.28831E-03    1.63249E+12    3.54005E+11
118            0.01807        0.01971    7.77139E-03    2.31767E-04       61.19452       61.19452       15.62253    1.86585E-02    1.86585E-02    4.78141E-03    1.49830E+12    2.79652E+11
119            0.01643        0.01807    8.47138E-03    2.34561E-04       55.24242       55.24242       11.51564    1.94475E-02    1.94475E-02    4.07377E-03    1.35524E+12    2.06359E+11
120            0.01479        0.01643    9.01092E-03    2.44069E-04       50.80540       50.80540        7.90516    1.98240E-02    1.98240E-02    3.11041E-03    8.88364E+11    1.00681E+11
121            0.01314        0.01479    9.76014E-03    2.55542E-04       47.72209       47.72209        5.11888    2.12722E-02    2.12722E-02    2.31921E-03    8.43062E+11    6.54318E+10
122            0.01150        0.01314    1.07742E-02    2.48191E-04       44.62262       44.62262        3.88951    2.34530E-02    2.34530E-02    2.08355E-03    9.45398E+11    5.94852E+10
123            0.00986        0.01150    1.08976E-02    2.72407E-04       44.54175       44.54175        4.12372    2.38591E-02    2.38591E-02    2.25319E-03    8.93816E+11    5.96924E+10
124            0.00821        0.00986    1.31221E-02    3.04168E-04       36.32713       36.32713        3.06267    2.65197E-02    2.65197E-02    2.28229E-03    6.90904E+11    4.19921E+10
125            0.00657        0.00821    1.74969E-02    2.95907E-04       27.25142       27.25142        1.85557    3.21360E-02    3.21360E-02    2.22534E-03    5.45426E+11    2.68588E+10
126            0.00493        0.00657    2.23136E-02    3.30115E-04       20.79478       20.79478        0.90464    3.67766E-02    3.67766E-02    1.65049E-03    3.14551E+11    9.77359E+09
127            0.00329        0.00493    2.75175E-02    3.77733E-04       17.25795       17.25795        0.70901    4.32851E-02    4.32851E-02    1.83260E-03    1.48626E+11    4.36524E+09
128            0.00164        0.00329    3.08761E-02    5.56218E-04       15.21884       15.64728        0.63644    4.62473E-02    4.75492E-02    2.03128E-03    4.44569E+10    1.30596E+09
129            0.00000        0.00164    3.65695E-02    1.21965E-03       12.91290       13.97788        0.61564    5.20262E-02    5.63170E-02    2.79735E-03    2.11129E+10    6.52978E+08

130    ABELL_0383 : Halpha = UK
131            RIN_MPC       ROUT_MPC   N_elec(cm-3)       Sigma_Ne     K(KeV cm2)K_flat(KeV cm2)          K_err              P         P_flat          P_err           Mgas           Merr
132            0.28178        0.29661    1.74996E-03    1.58459E-04      369.71990      369.71990       48.69824    9.39550E-03    9.39550E-03    1.39055E-03    5.84296E+12    5.01621E+11
133            0.26695        0.28178    1.75888E-03    3.44101E-04      372.00095      372.00095       65.60763    9.53395E-03    9.53395E-03    2.18174E-03    2.50225E+14    2.17845E+13
134            0.25212        0.26695    2.23464E-03    2.62700E-04      320.13678      320.13678       45.97373    1.22278E-02    1.22278E-02    2.05705E-03   -1.33855E+14   -1.18122E+13
135            0.23729        0.25212    1.93967E-03    2.75471E-04      355.13101      355.13101       54.82094    1.07136E-02    1.07136E-02    2.00532E-03    7.52497E+13    6.72810E+12
136            0.22246        0.23729    2.12582E-03    5.19302E-04      337.19727      337.19727       68.91503    1.18512E-02    1.18512E-02    3.24389E-03    8.28147E+13    7.49913E+12
137            0.20762        0.22246    1.94679E-03    3.58296E-04      360.86777      360.86777       63.21087    1.09533E-02    1.09533E-02    2.43696E-03    5.91834E+13    5.42564E+12
138            0.19279        0.20762    3.22893E-03    2.36940E-04      259.90199      259.90199       35.25372    1.83333E-02    1.83333E-02    2.68133E-03    8.96318E+13    8.31572E+12
139            0.17796        0.19279    3.39858E-03    4.28913E-04      253.45646      253.45646       38.82099    1.94715E-02    1.94715E-02    3.49991E-03    6.74819E+13    6.33373E+12
140            0.16313        0.17796    3.90014E-03    3.36045E-04      233.30966      233.30966       33.03912    2.25458E-02    2.25458E-02    3.50571E-03    8.68117E+13    8.24023E+12
141            0.14830        0.16313    4.45542E-03    3.53337E-04      215.39889      215.39889       30.40083    2.59851E-02    2.59851E-02    3.97613E-03    5.17972E+13    4.97070E+12
142            0.13347        0.14830    5.90869E-03    8.08577E-04      180.02170      180.02170       28.92441    3.47651E-02    3.47651E-02    6.61626E-03    4.62985E+13    4.49049E+12
143            0.11864        0.13347    5.14433E-03    5.37906E-04      189.96222      189.96222       27.64815    2.91216E-02    2.91216E-02    4.80794E-03    4.19977E+13    3.93498E+12
144            0.10381        0.11864    7.36200E-03    4.10886E-04      142.69095      142.69095       18.19654    3.97548E-02    3.97548E-02    5.33262E-03    3.08075E+13    2.75569E+12
145            0.08898        0.10381    9.19970E-03    6.87157E-04      117.04978      117.04978       14.73254    4.72781E-02    4.72781E-02    6.50682E-03    2.18653E+13    1.85354E+12
146            0.07415        0.08898    9.82956E-03    4.08954E-04      106.30868      106.30868       11.90904    4.79504E-02    4.79504E-02    5.57356E-03    2.44433E+13    1.94550E+12
147            0.05932        0.07415    1.46729E-02    7.51187E-04       73.99306       73.99306        7.92154    6.50704E-02    6.50704E-02    7.39558E-03    1.44633E+13    1.07625E+12
148            0.04449        0.05932    1.50423E-02    5.28262E-04       64.98588       64.98588        6.22780    5.95675E-02    5.95675E-02    5.91766E-03    9.14226E+12    6.23028E+11
149            0.02966        0.04449    2.39611E-02    5.76301E-04       42.17531       42.17531        3.57619    8.39916E-02    8.39916E-02    7.27937E-03    9.14565E+12    5.58433E+11
150            0.01483        0.02966    4.55617E-02    5.34432E-04       24.05040       24.05040        1.74106    1.39783E-01    1.39783E-01    1.01928E-02    2.39266E+12    1.26278E+11
151            0.00000        0.01483    7.45624E-02    6.14394E-04       14.84975       16.59590        1.13192    1.96149E-01    2.19214E-01    1.49998E-02    1.02580E+12    5.71909E+10

152    ABELL_0496 : Halpha = Y
153            RIN_MPC       ROUT_MPC   N_elec(cm-3)       Sigma_Ne     K(KeV cm2)K_flat(KeV cm2)          K_err              P         P_flat          P_err           Mgas           Merr
154            0.07725        0.08034    5.62106E-03    1.72906E-04      189.28104      189.28104       23.88433    3.36360E-02    3.36360E-02    4.31383E-03    6.43772E+13    5.87797E+12
155            0.07416        0.07725    6.47833E-03    5.05476E-04      160.95931      160.95931       20.57667    3.62372E-02    3.62372E-02    5.08932E-03   -1.40040E+13   -1.19925E+12
156            0.07107        0.07416    6.25079E-03    4.21653E-04      153.33953      153.33953       17.92282    3.25246E-02    3.25246E-02    4.13838E-03    7.91685E+12    6.26351E+11
157            0.06798        0.07107    6.40005E-03    4.53873E-04      143.16326      143.16326       16.27932    3.15843E-02    3.15843E-02    3.96056E-03    1.63991E+13    1.24370E+12
158            0.06489        0.06798    7.01948E-03    5.74596E-04      129.02031      129.02031       14.87915    3.32021E-02    3.32021E-02    4.33185E-03    1.30342E+13    9.71091E+11
159            0.06180        0.06489    6.85990E-03    5.24473E-04      125.33530      125.33530       14.02396    3.10411E-02    3.10411E-02    3.89774E-03    1.29781E+13    9.48001E+11
160            0.05871        0.06180    7.30015E-03    5.73336E-04      122.23714      122.23714       13.76070    3.35807E-02    3.35807E-02    4.26086E-03    1.24434E+13    9.09380E+11
161            0.05562        0.05871    8.37984E-03    6.03425E-04      113.48566      113.48566       12.56344    3.92344E-02    3.92344E-02    4.82700E-03    7.34683E+12    5.37447E+11
162            0.05253        0.05562    9.56271E-03    6.13216E-04      101.61439      101.61439       10.74976    4.37781E-02    4.37781E-02    5.08203E-03    1.08588E+13    7.70567E+11
163            0.04944        0.05253    9.46327E-03    6.87269E-04       97.84476       97.84476       10.15763    4.14260E-02    4.14260E-02    4.85012E-03    9.89891E+12    6.66627E+11
164            0.04635        0.04944    9.73888E-03    6.98942E-04       92.06301       92.06301        9.25228    4.08884E-02    4.08884E-02    4.65511E-03    8.21212E+12    5.32241E+11
165            0.04326        0.04635    9.04446E-03    6.37312E-04       93.16124       93.16124        9.20959    3.65769E-02    3.65769E-02    4.09450E-03    4.70445E+12    3.00081E+11
