# Model: wabs(mekal) for annuli spectra; Fit Range = 0.7 - 7.0; Count Rates = 0.7 - 7.0 keV
# Nh frozen = yes; Fe frozen = no; Confidence Levels = 2.71; Systematic error = 0.00
# Cluster                  ObsID    Rin   Rout  nh20   nlo   nhi    Tx   Tlo   Thi    Fe  Felo  Fehi       Norm     Normlo     Normhi   Tx2  Tlo2  Thi2      Norm2    Normlo2    Normhi2       z     Cr  chisq    dof
ABELL_2163                  1653   3.82   4.13 12.04  0.00  0.00 27.10 19.68 36.82  0.38  0.00  0.89   1.02e-03   9.41e-04   1.11e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1695  0.092   1.05    192
ABELL_2163                  1653   4.13   4.47 12.04  0.00  0.00 25.89 19.16 36.74  0.66  0.16  1.20   1.03e-03   9.48e-04   1.12e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1695  0.096   0.98    197
ABELL_2163                  1653   4.47   4.87 12.04  0.00  0.00 22.56 17.67 31.02  0.33  0.00  0.75   1.15e-03   1.08e-03   1.25e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1695  0.105   1.07    211
ABELL_2163                  1653   4.87   5.36 12.04  0.00  0.00 31.02 23.22 45.92  0.83  0.27  1.48   1.27e-03   1.18e-03   1.40e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1695  0.117   1.10    234
ABELL_2163                  1653   5.36   6.15 12.04  0.00  0.00 21.65 16.93 28.81  0.90  0.48  1.35   1.55e-03   1.45e-03   1.66e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1695  0.151   1.19    283
ABELL_2199                   497   0.00   0.38  0.88  0.00  0.00  2.76  2.67  2.85  0.89  0.79  0.99   3.95e-03   3.79e-03   4.10e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0300  0.897   1.47    168
ABELL_2199                   497   0.38   0.63  0.88  0.00  0.00  3.66  3.52  3.80  0.93  0.82  1.05   3.86e-03   3.73e-03   4.00e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0300  0.863   1.26    180
ABELL_2199                   497   0.63   0.86  0.88  0.00  0.00  3.96  3.79  4.14  0.56  0.47  0.66   4.41e-03   4.28e-03   4.54e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0300  0.876   1.13    187
ABELL_2199                   497   0.86   1.07  0.88  0.00  0.00  4.22  4.03  4.42  0.55  0.46  0.66   4.47e-03   4.33e-03   4.60e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0300  0.862   1.01    188
ABELL_2199                   497   1.07   1.30  0.88  0.00  0.00  4.44  4.24  4.64  0.58  0.48  0.69   4.65e-03   4.51e-03   4.78e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0300  0.902   1.16    193
ABELL_2199                   497   1.30   1.53  0.88  0.00  0.00  4.36  4.15  4.57  0.42  0.33  0.52   4.65e-03   4.52e-03   4.79e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0300  0.872   0.91    191
ABELL_2199                   497   1.53   1.78  0.88  0.00  0.00  4.36  4.16  4.58  0.39  0.31  0.48   4.72e-03   4.59e-03   4.85e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0300  0.883   1.11    192
ABELL_2199                   497   1.78   2.06  0.88  0.00  0.00  4.61  4.39  4.84  0.50  0.40  0.61   4.73e-03   4.59e-03   4.87e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0300  0.913   0.99    199
ABELL_2199                   497   2.06   2.36  0.88  0.00  0.00  4.62  4.40  4.86  0.44  0.34  0.54   4.98e-03   4.84e-03   5.12e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0300  0.941   0.91    200
ABELL_2199                   497   2.36   2.89  0.88  0.00  0.00  4.86  4.67  5.06  0.46  0.38  0.54   8.05e-03   7.88e-03   8.23e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0300  1.515   0.99    254
ABELL_2204                   499   0.00   0.09  5.84  0.00  0.00  3.31  3.12  3.51  0.89  0.69  1.11   2.77e-03   2.57e-03   2.97e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1524  0.462   0.98    106
ABELL_2204                   499   0.09   0.15  5.84  0.00  0.00  4.03  3.76  4.34  0.93  0.70  1.19   2.42e-03   2.26e-03   2.59e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1524  0.407   1.02    104
ABELL_2204                   499   0.15   0.22  5.84  0.00  0.00  5.12  4.72  5.57  0.91  0.66  1.21   2.61e-03   2.44e-03   2.78e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1524  0.434   0.89    111
ABELL_2204                   499   0.22   0.31  5.84  0.00  0.00  6.17  5.55  6.91  0.39  0.20  0.59   2.80e-03   2.65e-03   2.93e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1524  0.422   1.30    111
ABELL_2204                   499   0.31   0.42  5.84  0.00  0.00  9.69  8.32 11.60  0.51  0.22  0.81   2.64e-03   2.49e-03   2.78e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1524  0.401   0.98    114
ABELL_2204                   499   0.42   0.57  5.84  0.00  0.00  9.47  8.14 11.35  0.17  0.00  0.43   3.01e-03   2.85e-03   3.15e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1524  0.434   0.92    117
ABELL_2204                   499   0.57   0.77  5.84  0.00  0.00 10.17  8.76 12.16  0.53  0.25  0.84   2.99e-03   2.83e-03   3.14e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1524  0.455   1.04    122
ABELL_2204                   499   0.77   1.02  5.84  0.00  0.00  9.38  8.11 11.11  0.40  0.14  0.68   3.08e-03   2.93e-03   3.24e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1524  0.452   1.03    122
ABELL_2204                   499   1.02   1.38  5.84  0.00  0.00 10.69  9.17 12.93  0.66  0.32  1.02   3.16e-03   2.99e-03   3.35e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1524  0.475   1.10    128
ABELL_2204                   499   1.38   2.03  5.84  0.00  0.00  9.94  8.61 11.68  0.00  0.00  0.07   4.16e-03   4.06e-03   4.25e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1524  0.573   1.15    146
ABELL_2204                   499   2.03   2.89  5.84  0.00  0.00 10.54  8.80 13.41  0.32  0.00  0.69   3.06e-03   2.87e-03   3.27e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1524  0.439   0.85    133
ABELL_2204                  6104   0.00   0.14  5.84  0.00  0.00  3.71  3.51  3.93  0.85  0.67  1.05   4.70e-03   4.41e-03   4.99e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1524  0.530   1.07    126
ABELL_2204                  6104   0.14   0.27  5.84  0.00  0.00  6.14  5.63  6.76  0.52  0.33  0.71   4.47e-03   4.26e-03   4.68e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1524  0.483   1.03    128
ABELL_2204                  6104   0.27   0.48  5.84  0.00  0.00  8.36  7.41  9.59  0.39  0.20  0.58   4.75e-03   4.55e-03   4.95e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1524  0.505   0.97    135
ABELL_2204                  6104   0.48   0.80  5.84  0.00  0.00  9.88  8.64 11.48  0.48  0.25  0.72   4.82e-03   4.61e-03   5.04e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1524  0.511   0.88    138
ABELL_2204                  6104   0.80   1.25  5.84  0.00  0.00  9.95  8.69 11.64  0.40  0.18  0.62   4.87e-03   4.66e-03   5.08e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1524  0.511   0.86    140
ABELL_2204                  6104   1.25   2.27  5.84  0.00  0.00 10.37  8.97 12.15  0.55  0.30  0.82   4.99e-03   4.76e-03   5.23e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1524  0.526   0.92    144
ABELL_2204                  6104   2.27   6.78  5.84  0.00  0.00  6.95  6.09  8.07  0.12  0.00  0.31   7.67e-03   7.32e-03   7.96e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1524  0.714   1.25    214
ABELL_2219                   896   0.00   0.30  1.76  0.00  0.00 15.70 12.73 19.52  0.01  0.00  0.32   8.39e-04   7.95e-04   8.67e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2256  0.115   1.09    126
ABELL_2219                   896   0.30   0.42  1.76  0.00  0.00 19.07 15.00 25.23  0.24  0.00  0.67   7.74e-04   7.23e-04   8.30e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2256  0.107   0.99    123
ABELL_2219                   896   0.42   0.53  1.76  0.00  0.00 14.94 12.38 19.21  0.28  0.00  0.64   7.86e-04   7.41e-04   8.35e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2256  0.112   1.19    125
ABELL_2219                   896   0.53   0.63  1.76  0.00  0.00 11.12  9.50 13.38  0.28  0.01  0.56   7.40e-04   7.04e-04   7.81e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2256  0.107   0.83    124
ABELL_2219                   896   0.63   0.74  1.76  0.00  0.00 12.13 10.25 14.62  0.36  0.08  0.65   8.17e-04   7.75e-04   8.59e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2256  0.118   0.87    130
ABELL_2219                   896   0.74   0.84  1.76  0.00  0.00 15.17 12.38 19.17  0.25  0.00  0.60   8.41e-04   7.93e-04   8.94e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2256  0.118   0.84    134
ABELL_2219                   896   0.84   0.95  1.76  0.00  0.00 11.96 10.23 14.40  0.68  0.36  1.04   7.73e-04   7.30e-04   8.13e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2256  0.116   1.01    126
ABELL_2219                   896   0.95   1.07  1.76  0.00  0.00 14.21 11.88 17.56  0.24  0.00  0.59   8.75e-04   8.28e-04   9.20e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2256  0.120   0.91    131
ABELL_2219                   896   1.07   1.19  1.76  0.00  0.00 12.78 10.59 15.44  0.00  0.00  0.27   9.26e-04   8.81e-04   9.51e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2256  0.123   1.02    135
ABELL_2219                   896   1.19   1.32  1.76  0.00  0.00 14.14 11.80 17.52  0.24  0.00  0.54   9.21e-04   8.74e-04   9.73e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2256  0.126   1.14    137
ABELL_2219                   896   1.32   1.47  1.76  0.00  0.00 10.69  9.21 12.79  0.29  0.03  0.56   9.19e-04   8.76e-04   9.69e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2256  0.130   0.97    139
ABELL_2219                   896   1.47   1.63  1.76  0.00  0.00 10.95  9.39 13.04  0.17  0.00  0.39   9.89e-04   9.48e-04   1.03e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2256  0.137   0.95    141
ABELL_2219                   896   1.63   1.83  1.76  0.00  0.00 13.44 11.26 16.23  0.45  0.16  0.76   1.06e-03   1.01e-03   1.12e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2256  0.152   1.07    153
ABELL_2219                   896   1.83   2.10  1.76  0.00  0.00 13.06 11.15 15.80  0.27  0.02  0.52   1.26e-03   1.21e-03   1.33e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2256  0.177   1.00    165
ABELL_2219                   896   2.10   2.97  1.76  0.00  0.00 14.85 13.01 17.15  0.32  0.10  0.55   2.72e-03   2.62e-03   2.83e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2256  0.374   0.98    259
ABELL_2244                  4179   0.00   0.34  2.09  0.00  0.00  5.46  5.20  5.73  0.55  0.45  0.65   1.92e-03   1.87e-03   1.97e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0967  0.308   1.04    221
ABELL_2244                  4179   0.34   0.57  2.09  0.00  0.00  5.37  5.10  5.62  0.38  0.30  0.47   2.06e-03   2.01e-03   2.11e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0967  0.319   0.97    220
ABELL_2244                  4179   0.57   0.76  2.09  0.00  0.00  5.55  5.28  5.83  0.45  0.36  0.55   2.00e-03   1.95e-03   2.05e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0967  0.316   1.09    223
ABELL_2244                  4179   0.76   0.98  2.09  0.00  0.00  5.57  5.31  5.86  0.33  0.24  0.42   2.20e-03   2.15e-03   2.25e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0967  0.330   1.14    230
ABELL_2244                  4179   0.98   1.24  2.09  0.00  0.00  5.61  5.34  5.90  0.35  0.26  0.43   2.37e-03   2.31e-03   2.42e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0967  0.348   1.21    239
ABELL_2244                  4179   1.24   1.57  2.09  0.00  0.00  5.66  5.38  5.97  0.28  0.20  0.36   2.47e-03   2.41e-03   2.52e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0967  0.364   1.16    246
ABELL_2244                  4179   1.57   2.06  2.09  0.00  0.00  5.55  5.30  5.83  0.27  0.20  0.35   2.89e-03   2.83e-03   2.95e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0967  0.426   1.01    271
ABELL_2244                  4179   2.06   2.96  2.09  0.00  0.00  5.64  5.40  5.91  0.26  0.18  0.34   3.62e-03   3.55e-03   3.69e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0967  0.528   1.18    306
ABELL_2255                   894   0.00   1.01  2.53  0.00  0.00  8.63  7.45 10.21  0.32  0.05  0.60   8.72e-04   8.29e-04   9.38e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0805  0.115   0.95    137
ABELL_2255                   894   1.01   1.43  2.53  0.00  0.00  7.42  6.55  8.55  0.48  0.23  0.78   8.25e-04   7.79e-04   8.71e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0805  0.112   1.06    134
ABELL_2255                   894   1.43   1.80  2.53  0.00  0.00  6.61  5.87  7.51  0.36  0.14  0.61   8.43e-04   7.98e-04   8.89e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0805  0.111   0.96    134
ABELL_2255                   894   1.80   2.13  2.53  0.00  0.00  7.70  6.77  8.90  0.35  0.10  0.63   8.27e-04   7.80e-04   8.72e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0805  0.109   1.02    132
ABELL_2255                   894   2.13   2.44  2.53  0.00  0.00  7.52  6.58  8.75  0.47  0.21  0.79   8.02e-04   7.56e-04   8.48e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0805  0.109   0.95    136
ABELL_2255                   894   2.44   2.72  2.53  0.00  0.00  6.16  5.44  7.06  0.20  0.01  0.41   8.47e-04   8.03e-04   8.90e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0805  0.107   0.94    131
ABELL_2255                   894   2.72   3.03  2.53  0.00  0.00  5.53  4.96  6.24  0.35  0.14  0.58   8.52e-04   8.01e-04   9.01e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0805  0.109   0.85    131
ABELL_2255                   894   3.03   3.31  2.53  0.00  0.00  6.50  5.76  7.45  0.58  0.31  0.88   7.64e-04   7.18e-04   8.13e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0805  0.104   0.92    131
ABELL_2255                   894   3.31   3.60  2.53  0.00  0.00  6.21  5.53  7.04  0.70  0.41  1.02   7.53e-04   7.03e-04   8.03e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0805  0.104   0.98    134
ABELL_2255                   894   3.60   3.89  2.53  0.00  0.00  5.38  4.80  6.07  0.41  0.19  0.65   8.04e-04   7.57e-04   8.56e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0805  0.103   0.80    131
ABELL_2255                   894   3.89   4.18  2.53  0.00  0.00  6.46  5.64  7.59  0.29  0.06  0.65   7.98e-04   7.44e-04   8.50e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0805  0.101   0.91    136
ABELL_2255                   894   4.18   4.45  2.53  0.00  0.00  6.01  5.27  6.94  0.21  0.00  0.45   8.30e-04   7.82e-04   8.79e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0805  0.100   1.02    129
ABELL_2255                   894   4.45   4.74  2.53  0.00  0.00  5.31  4.66  6.09  0.30  0.07  0.57   7.89e-04   7.36e-04   8.49e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0805  0.095   1.10    132
ABELL_2255                   894   4.74   5.05  2.53  0.00  0.00  5.38  4.70  6.23  0.07  0.00  0.28   8.49e-04   7.96e-04   8.89e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0805  0.097   1.22    133
ABELL_2255                   894   5.05   5.37  2.53  0.00  0.00  5.87  5.09  6.86  0.31  0.06  0.60   7.90e-04   7.35e-04   8.41e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0805  0.095   1.09    135
ABELL_2255                   894   5.37   5.68  2.53  0.00  0.00  6.65  5.64  7.96  0.12  0.00  0.42   7.74e-04   7.22e-04   8.15e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0805  0.090   1.13    133
ABELL_2255                   894   5.68   6.00  2.53  0.00  0.00  5.29  4.55  6.21  0.25  0.00  0.57   7.42e-04   6.83e-04   8.03e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0805  0.087   1.11    132
ABELL_2255                   894   6.00   6.36  2.53  0.00  0.00  5.10  4.40  5.97  0.14  0.00  0.41   7.77e-04   7.19e-04   8.31e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0805  0.087   0.98    135
ABELL_2255                   894   6.36   6.72  2.53  0.00  0.00  5.20  4.51  6.09  0.33  0.05  0.67   7.07e-04   6.47e-04   7.65e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0805  0.082   0.99    134
ABELL_2255                   894   6.72   7.01  2.53  0.00  0.00  3.93  3.35  4.66  0.20  0.00  0.48   5.79e-04   5.23e-04   6.39e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0805  0.063   1.28    104
ABELL_2319                  3231   0.00   0.73  9.05  0.00  0.00  8.72  7.87  9.76  0.91  0.64  1.20   3.52e-03   3.35e-03   3.69e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0562  0.461   0.92    168
ABELL_2319                  3231   0.73   1.06  9.05  0.00  0.00 10.00  8.83 11.54  0.66  0.41  0.94   3.56e-03   3.40e-03   3.73e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0562  0.454   0.88    166
ABELL_2319                  3231   1.06   1.30  9.05  0.00  0.00  9.70  8.54 11.28  0.19  0.00  0.39   3.83e-03   3.68e-03   3.99e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0562  0.459   1.15    163
ABELL_2319                  3231   1.30   1.52  9.05  0.00  0.00  8.81  7.87 10.02  0.34  0.15  0.55   3.66e-03   3.52e-03   3.81e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0562  0.451   1.17    165
ABELL_2319                  3231   1.52   1.73  9.05  0.00  0.00  8.58  7.67  9.69  0.41  0.21  0.63   3.73e-03   3.58e-03   3.88e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0562  0.462   0.88    167
ABELL_2319                  3231   1.73   1.93  9.05  0.00  0.00  8.38  7.50  9.48  0.37  0.18  0.58   3.70e-03   3.55e-03   3.85e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0562  0.457   0.98    163
ABELL_2319                  3231   1.93   2.12  9.05  0.00  0.00  9.44  8.33 10.87  0.18  0.00  0.38   3.88e-03   3.72e-03   4.03e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0562  0.461   0.84    167
ABELL_2319                  3231   2.12   2.31  9.05  0.00  0.00  9.32  8.27 10.68  0.42  0.21  0.66   3.71e-03   3.56e-03   3.87e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0562  0.463   1.23    166
ABELL_2319                  3231   2.31   2.51  9.05  0.00  0.00  9.71  8.52 11.26  0.27  0.06  0.48   3.89e-03   3.74e-03   4.06e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0562  0.466   0.97    170
ABELL_2319                  3231   2.51   2.71  9.05  0.00  0.00  9.75  8.60 11.28  0.42  0.19  0.66   3.80e-03   3.65e-03   3.96e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0562  0.463   1.11    173
ABELL_2319                  3231   2.71   2.91  9.05  0.00  0.00  8.69  7.65  9.97  0.24  0.05  0.43   3.89e-03   3.75e-03   4.06e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0562  0.458   0.95    171
ABELL_2319                  3231   2.91   3.12  9.05  0.00  0.00  8.37  7.46  9.49  0.37  0.17  0.57   3.87e-03   3.72e-03   3.96e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0562  0.460   1.00    170
ABELL_2319                  3231   3.12   3.35  9.05  0.00  0.00  9.22  8.11 10.67  0.29  0.06  0.51   4.11e-03   3.94e-03   4.30e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0562  0.468   1.03    176
ABELL_2319                  3231   3.35   3.56  9.05  0.00  0.00  9.10  8.01 10.45  0.29  0.08  0.50   4.11e-03   3.94e-03   4.28e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0562  0.466   1.06    175
ABELL_2319                  3231   3.56   3.78  9.05  0.00  0.00  8.79  7.74 10.13  0.17  0.00  0.37   4.28e-03   4.11e-03   4.45e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0562  0.470   1.10    176
ABELL_2319                  3231   3.78   4.02  9.05  0.00  0.00  9.11  8.00 10.50  0.22  0.02  0.43   4.24e-03   4.07e-03   4.42e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0562  0.465   0.90    175
ABELL_2319                  3231   4.02   4.28  9.05  0.00  0.00 10.11  8.70 12.13  0.56  0.26  0.89   3.01e-03   2.86e-03   3.17e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0562  0.351   0.88    151
ABELL_2319                  3231   4.28   4.55  9.05  0.00  0.00  8.60  7.50 10.10  0.35  0.12  0.59   3.09e-03   2.95e-03   3.24e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0562  0.349   1.03    147
ABELL_2319                  3231   4.55   4.82  9.05  0.00  0.00  9.45  8.22 10.96  0.28  0.05  0.51   4.20e-03   4.03e-03   4.40e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0562  0.464   1.00    179
ABELL_2319                  3231   4.82   5.09  9.05  0.00  0.00 11.15  9.37 13.70  0.20  0.00  0.50   3.29e-03   3.12e-03   3.45e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0562  0.358   1.11    150
ABELL_2319                  3231   5.09   5.39  9.05  0.00  0.00  9.48  8.31 11.07  0.18  0.00  0.41   4.40e-03   4.21e-03   4.58e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0562  0.476   1.27    182
ABELL_2319                  3231   5.39   5.68  9.05  0.00  0.00 10.58  8.99 12.77  0.29  0.01  0.58   3.38e-03   3.22e-03   3.56e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0562  0.372   1.29    155
ABELL_2319                  3231   5.68   5.99  9.05  0.00  0.00  9.68  8.28 11.55  0.28  0.02  0.55   3.46e-03   3.29e-03   3.64e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0562  0.377   1.12    153
ABELL_2319                  3231   5.99   6.31  9.05  0.00  0.00  9.68  8.39 11.27  0.03  0.00  0.24   4.55e-03   4.37e-03   4.66e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0562  0.469   0.93    182
ABELL_2319                  3231   6.31   6.66  9.05  0.00  0.00  8.90  7.73 10.47  0.16  0.00  0.39   3.56e-03   3.40e-03   3.71e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0562  0.374   0.95    160
ABELL_2319                  3231   6.66   7.02  9.05  0.00  0.00  9.66  8.36 11.45  0.15  0.00  0.39   4.63e-03   4.43e-03   4.81e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0562  0.478   0.91    184
ABELL_2319                  3231   7.02   7.40  9.05  0.00  0.00  8.82  6.03 14.26  0.00  0.00  0.76   5.57e-04   4.82e-04   5.91e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0562  0.056   1.13     31
ABELL_2319                  3231   7.40   7.63  9.05  0.00  0.00  9.15  7.51 11.50  0.44  0.07  0.84   1.98e-03   1.85e-03   2.12e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0562  0.215   1.00    101
ABELL_2537                  4962   0.00   0.40  4.26  0.00  0.00  8.41  7.49  9.60  0.67  0.45  0.92   9.76e-04   9.27e-04   1.02e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2950  0.121   0.98    125
ABELL_2537                  4962   0.40   0.80  4.26  0.00  0.00  8.95  7.80 10.51  0.26  0.05  0.47   1.01e-03   9.69e-04   1.06e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2950  0.118   0.91    122
ABELL_2537                  4962   0.80   1.39  4.26  0.00  0.00 11.54  9.55 14.61  0.28  0.00  0.59   9.03e-04   8.54e-04   9.56e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2950  0.102   0.85    123
ABELL_2537                  4962   1.39   2.29  4.26  0.00  0.00  9.79  7.88 12.91  0.85  0.40  1.35   6.33e-04   5.78e-04   6.83e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2950  0.081   0.94    130
ABELL_2537                  4962   2.29   2.95  4.26  0.00  0.00 11.82  7.57 21.62  0.84  0.00  2.22   2.94e-04   2.46e-04   3.47e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2950  0.038   1.31     87
ABELL_2556                  2226   0.00   0.28  2.02  0.00  0.00  2.80  2.64  2.98  0.64  0.50  0.81   1.52e-03   1.41e-03   1.62e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0862  0.245   0.92    107
