#Name                   ObsID   Ha               Ha_err  NII NIIerr     Notes                z  lines?
ABELL_2634		4816	1.30E+40	0.6E+40	0.00	0.0	crawford	0.0314	y
ABELL_2657		4941	0.00E+00	0.0E+00	0.00	0.0	crawford	0.0402	n
ABELL_2665		0000	0.32E+40	0.0E-00	0.00	0.0	quillen 	0.0567	y
ABELL_2667		2214	0.00E-00	0.0E-00	0.00	0.0	none		0.2300	uk
ABELL_2670		4959	0.00E-00	0.0E-00	0.00	0.0	none		0.0763	uk
ABELL_2717		6974	0.00E-00	0.0E-00	0.00	0.0	none		0.0475	uk
ABELL_2744		7915	0.00E-00	0.0E-00	0.00	0.0	none		0.3080	uk
ABELL_2744		8477	0.00E-00	0.0E-00	0.00	0.0	none		0.3080	uk
ABELL_2744		8557	0.00E-00	0.0E-00	0.00	0.0	none		0.3080	uk
ABELL_2744		2212	0.00E-00	0.0E-00	0.00	0.0	none		0.3080	uk
ABELL_3112		2516	2.66E-15	0.5E-15	0.00	0.0	donahue		0.0720	y
#ABELL_3112		2516	1.06E-14	0.2E-14	0.00	0.0	donahue		0.0720	y
ABELL_3128		893	0.00E-00	0.0E-00	0.00	0.0	none		0.0624	uk
ABELL_3266		899	2.70E-17	0.0E-17	1.62	0.0	donahue		0.0590	n
#ABELL_3266		899	1.08E-16	0.0E-16	1.62	0.0	donahue		0.0590	n
ABELL_3391		4943	0.00E-00	0.0E-00	0.00	0.0	none		0.0560	uk
ABELL_3395		4944	0.00E-00	0.0E-00	0.00	0.0	none		0.0510	uk
ABELL_3558		1646	3.20E-16	0.0E-00	0.00	0.0	donahue		0.0480	n
ABELL_3562		4167	4.70E-16	0.0E-00	0.00	0.0	donahue		0.0490	n
ABELL_3571		4203	3.20E-16	0.0E-00	0.00	0.0	donahue		0.0391	n
ABELL_3581		1650	40.8E+40	0.0E-00	0.00	0.0	white		0.0218	y 
ABELL_3921		4973	0.00E-00	0.0E-00	0.00	0.0	none		0.0927	uk
ABELL_4038		4992	0.00E-00	0.0E-00	0.00	0.0	none		0.0300	uk
AWM7			908	0.00E-00	0.0E-00	0.00	0.0	none		0.0172	uk
CENTAURUS		5310	1.50E+40	0.2E+40	0.00	0.0	mnras05.363.216	0.0109	y
CENTAURUS		4190	1.50E+40	0.2E+40	0.00	0.0	mnras05.363.216	0.0109	y
CENTAURUS		4191	1.50E+40	0.2E+40	0.00	0.0	mnras05.363.216	0.0109	y
CENTAURUS		4954	1.50E+40	0.2E+40	0.00	0.0	mnras05.363.216	0.0109	y
